Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
00:46:46.694,12.1,69.7,89.5,97.2,30.4,27.2,49.8,84.8,49.0
00:46:46.902,15.9,68.9,89.1,97.6,29.4,27.2,49.8,84.9,49.8
00:46:47.114,19.7,70.3,88.7,77.1,29.7,28.7,56.8,84.8,48.4
00:46:47.327,23.6,70.4,88.3,74.3,28.6,27.5,56.9,85.0,48.4
00:46:47.542,27.4,90.2,88.7,60.4,28.0,27.2,56.9,85.1,48.8
00:46:47.751,31.2,128.5,89.6,61.5,28.3,29.5,57.5,71.7,48.4
00:46:47.962,35.0,77.4,91.4,59.5,27.7,28.1,57.1,69.9,49.8
00:46:48.175,38.8,106.8,98.0,59.0,27.7,28.7,56.8,71.1,49.8
00:46:48.390,42.7,90.1,97.9,43.6,27.1,58.4,56.9,71.1,49.9
00:46:48.613,46.5,89.5,97.3,38.2,27.1,57.0,58.1,64.3,70.0
00:46:48.812,50.3,88.9,97.3,35.9,27.1,30.6,57.8,51.3,69.6
00:46:49.041,54.1,88.9,97.2,34.9,28.0,43.2,62.0,49.8,69.2
00:46:49.233,57.9,88.8,97.2,33.6,26.8,45.1,84.4,49.2,69.3
00:46:49.445,61.7,88.3,97.6,29.9,28.6,50.2,84.5,48.6,69.9
00:46:49.655,65.5,87.8,75.6,28.8,28.0,56.9,85.0,48.6,88.9
00:46:49.864,69.3,87.8,65.4,27.7,28.6,57.0,71.4,49.0,77.7
00:46:50.082,73.1,89.3,59.6,28.0,29.4,56.7,85.9,49.9,106.3
00:46:50.291,76.9,97.5,58.9,27.4,59.0,57.3,70.3,50.1,89.5
00:46:50.503,80.7,96.9,37.8,26.8,57.9,57.3,51.0,68.9,89.2
00:46:50.714,84.6,96.8,34.9,27.7,56.7,58.5,49.8,69.9,88.8
00:46:50.926,88.4,79.5,31.8,27.4,56.5,84.9,49.6,69.9,88.2
00:46:51.138,92.2,73.6,29.4,28.6,56.4,84.5,48.2,70.0,88.2
00:46:51.350,96.0,73.0,28.9,27.7,56.5,84.5,48.2,70.0,87.9
00:46:51.574,99.8,72.6,30.2,27.7,56.5,84.5,48.2,70.0,87.8
00:46:51.772,103.6,74.0,29.4,28.3,56.5,62.4,49.2,69.5,88.8
00:46:51.988,107.4,79.5,35.7,27.4,56.6,59.0,49.8,69.9,89.2
00:46:52.198,111.2,96.8,36.2,26.8,57.3,57.7,62.6,69.3,89.8
00:46:52.409,115.1,96.9,38.7,26.8,57.2,57.0,69.4,49.6,89.7
00:46:52.622,118.9,97.5,59.5,27.4,28.6,56.7,73.0,49.0,76.4
00:46:52.832,122.7,88.8,60.6,28.6,29.9,57.0,85.1,49.0,89.3
00:46:53.042,126.5,87.8,75.5,28.8,28.0,49.9,84.5,49.9,68.9
00:46:53.253,130.3,88.3,97.6,29.7,26.8,44.6,84.4,50.1,69.2
00:46:53.463,134.1,88.7,97.2,36.1,28.0,36.8,59.2,49.9,69.2
00:46:53.684,137.9,89.3,97.3,35.9,27.1,30.8,57.6,90.9,70.0
00:46:53.889,141.7,89.0,97.3,39.6,27.1,59.0,56.9,57.4,49.8
00:46:54.100,145.5,89.3,97.5,59.0,27.7,29.0,56.8,70.3,49.8
00:46:54.312,149.3,78.3,90.6,60.8,28.3,29.3,57.1,85.6,48.8
00:46:54.526,153.1,92.5,89.1,60.7,28.0,27.2,56.9,85.0,48.8
00:46:54.738,156.9,72.1,88.6,70.0,29.9,27.5,56.9,84.9,48.4
00:46:54.946,160.8,69.9,89.0,78.9,30.2,27.2,49.8,84.8,49.4
00:46:55.157,164.5,68.9,89.5,97.2,35.9,27.2,49.8,61.6,49.9
00:46:55.367,168.3,68.7,90.0,97.2,31.7,27.5,44.2,59.6,50.1
00:46:55.577,172.1,68.7,90.1,97.3,36.6,26.6,31.3,58.5,62.4
00:46:55.806,175.9,69.2,90.7,97.3,39.8,26.7,57.2,56.9,70.0
00:46:56.006,179.7,49.9,127.2,97.9,58.3,28.1,28.7,56.4,70.9
00:46:56.219,180.0,48.9,127.7,90.3,59.8,28.1,29.0,56.6,71.0
00:46:56.444,180.0,49.3,151.8,88.8,59.6,28.7,29.5,57.0,85.0
00:46:56.666,180.0,49.7,0.0,88.3,70.1,28.1,27.5,56.9,84.8
00:46:56.877,180.0,49.3,70.7,88.3,74.6,29.3,28.7,56.5,84.7
00:46:57.088,180.0,48.5,70.2,88.3,78.4,30.3,27.2,45.0,84.6
00:46:57.300,180.0,49.5,69.6,89.6,97.4,36.3,28.1,45.4,59.6
00:46:57.518,176.4,50.0,70.0,89.7,97.1,35.3,27.5,57.6,58.0
00:46:57.726,172.7,49.9,70.0,90.2,97.1,36.8,27.5,57.9,56.9
00:46:57.948,169.1,70.5,56.6,91.3,97.2,39.5,27.5,60.3,57.0
00:46:58.152,165.4,70.5,50.2,106.3,97.8,58.8,27.2,28.5,56.9
00:46:58.363,161.8,69.3,49.7,78.2,89.5,59.8,27.8,29.6,57.1
00:46:58.577,158.1,72.0,49.7,144.5,88.1,61.0,28.3,27.6,57.2
00:46:58.787,154.5,84.9,49.7,70.8,87.7,67.2,28.6,27.9,56.6
00:46:59.000,150.9,84.3,49.7,69.9,88.1,76.0,29.8,27.6,56.7
00:46:59.214,147.2,84.7,49.8,69.7,89.4,97.0,35.5,27.6,56.7
00:46:59.423,143.6,85.0,50.0,69.2,89.0,97.0,32.6,27.1,44.4
00:46:59.635,140.0,58.5,56.6,69.6,89.1,97.1,38.4,27.0,31.0
00:46:59.849,136.3,57.4,73.4,56.8,88.9,97.2,39.5,27.0,57.3
00:47:00.064,132.7,56.7,68.7,49.8,105.7,90.1,58.8,27.6,29.2
00:47:00.275,129.0,57.0,70.5,48.9,126.4,88.6,59.5,28.2,29.5
00:47:00.501,125.4,57.3,85.8,49.3,131.4,87.7,61.4,28.8,27.8
00:47:00.702,121.7,56.7,85.2,48.9,70.1,87.6,74.6,29.6,28.9
00:47:00.914,118.1,56.7,85.1,49.8,69.6,88.0,97.4,35.9,26.9
00:47:01.126,114.4,45.2,85.0,49.6,69.0,89.8,97.1,35.6,27.2
00:47:01.338,110.8,57.0,58.8,56.7,69.4,89.7,97.5,40.2,27.7
00:47:01.553,107.1,57.0,57.1,70.5,49.6,105.3,90.5,59.6,27.8
00:47:01.778,103.5,29.3,56.5,70.2,49.1,77.9,88.7,60.3,28.1
00:47:01.979,99.8,29.8,57.6,85.4,49.1,144.4,88.1,66.9,27.8
00:47:02.189,96.2,27.8,57.1,84.9,48.7,69.7,87.7,67.5,28.6
00:47:02.401,92.5,27.8,57.1,84.9,49.1,69.7,87.7,68.4,28.6
00:47:02.613,88.9,27.8,57.1,84.9,48.7,69.7,87.7,70.8,27.7
00:47:02.825,85.3,27.8,57.5,85.3,49.1,91.4,88.1,62.2,28.3
00:47:03.036,81.7,29.0,57.2,71.0,49.1,77.1,90.0,60.2,27.7
00:47:03.252,78.0,29.3,57.3,70.5,49.6,89.9,97.7,58.2,27.2
00:47:03.462,74.4,56.8,58.2,61.5,69.9,89.1,97.5,36.1,27.7
00:47:03.681,70.7,45.2,61.2,49.6,69.0,88.9,97.4,35.8,27.7
00:47:03.883,67.1,56.7,85.1,49.8,69.1,88.0,74.7,29.1,28.0
00:47:04.095,63.5,56.7,85.2,49.3,71.5,87.6,74.0,27.9,28.3
00:47:04.309,59.9,57.1,85.5,49.3,127.8,88.6,59.5,27.6,29.2
00:47:04.523,56.2,57.7,70.1,48.9,107.5,90.1,58.3,27.9,58.3
00:47:04.737,52.5,56.7,88.6,50.3,89.8,97.2,38.6,27.1,50.5
00:47:04.950,48.9,57.8,56.8,70.0,89.2,97.1,37.4,27.1,44.8
00:47:05.170,45.2,58.5,50.5,68.3,89.0,97.4,32.1,27.1,56.7
00:47:05.376,41.6,85.0,49.5,70.1,88.9,97.0,35.0,26.8,49.9
00:47:05.586,38.0,84.7,48.9,69.3,88.5,76.5,29.2,29.1,56.6
00:47:05.798,34.4,84.7,49.7,70.3,87.7,70.3,28.7,27.1,56.6
00:47:06.007,30.7,85.2,48.7,71.7,87.6,61.1,28.3,27.6,56.7
00:47:06.259,27.1,84.9,50.0,144.5,88.6,60.4,27.8,29.6,56.9
