Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
16:37:18.920,0.0,24.9,16.1,50.2,55.3,53.5,49.6,16.3,4.3
16:37:19.141,12.2,24.0,16.0,49.6,54.5,54.3,50.2,15.7,81.7
16:37:19.364,24.5,25.2,16.1,48.3,56.3,55.2,50.7,10.9,79.9
16:37:19.587,36.8,23.4,16.0,46.5,56.5,50.9,52.6,13.1,75.2
16:37:19.815,49.1,22.6,16.0,45.1,78.3,50.4,20.0,112.6,66.8
16:37:20.049,61.5,20.3,17.0,43.3,78.3,49.9,40.0,112.6,73.9
16:37:20.270,74.1,19.7,16.7,43.6,69.7,50.2,46.6,117.1,40.4
16:37:20.496,86.6,19.0,16.7,44.1,68.9,48.9,50.0,112.6,38.1
16:37:20.722,99.1,17.1,17.3,44.5,56.7,48.9,52.1,113.6,38.3
16:37:20.949,111.4,17.4,17.0,41.9,56.5,48.9,56.7,115.2,36.0
16:37:21.174,123.9,16.8,18.0,42.4,58.2,48.5,64.4,113.5,35.5
16:37:21.400,136.3,16.8,18.6,42.8,56.5,48.5,62.3,113.8,36.2
16:37:21.628,148.8,17.1,19.3,43.0,54.9,49.5,79.2,114.7,35.7
16:37:21.855,161.3,16.1,19.9,44.4,55.3,49.1,79.7,113.9,26.3
16:37:22.085,173.8,16.1,50.2,45.9,53.6,50.0,113.3,115.3,24.0
16:37:22.316,186.5,16.1,48.7,56.0,56.5,49.7,112.7,88.9,24.3
16:37:22.544,199.1,16.1,47.3,56.6,51.0,52.3,113.1,58.8,23.4
16:37:22.770,211.7,16.1,45.5,56.7,49.6,50.6,112.6,74.2,22.5
16:37:23.001,224.2,16.1,44.1,72.1,49.5,51.1,112.2,72.0,20.6
16:37:23.230,236.8,16.7,44.5,69.6,49.8,51.6,112.7,82.8,18.6
16:37:23.456,249.4,16.8,45.3,69.2,49.8,52.1,112.7,40.9,18.0
16:37:23.682,261.8,16.4,43.1,70.0,48.9,52.3,112.7,39.6,17.4
16:37:23.910,274.3,17.4,43.1,57.2,48.9,52.3,115.2,36.3,17.7
16:37:24.133,286.7,17.1,44.5,69.2,48.5,50.0,113.4,36.6,16.7
16:37:24.361,299.1,17.7,43.3,56.6,49.8,49.5,113.9,36.1,16.7
16:37:24.583,311.4,18.4,45.1,55.6,49.8,51.2,114.3,35.6,17.0
16:37:24.809,323.9,19.0,46.9,55.1,49.5,51.8,113.9,36.3,16.1
16:37:25.039,336.3,50.2,50.0,53.7,49.6,56.7,113.9,24.7,16.1
16:37:25.262,348.8,50.0,56.3,55.5,50.2,57.4,88.6,23.3,16.1
16:37:25.492,1.3,45.6,56.5,52.1,74.9,60.2,86.8,24.5,16.1
16:37:25.722,13.8,44.6,76.4,49.8,74.3,112.2,74.6,22.7,16.1
16:37:25.950,26.5,45.4,78.0,49.6,49.8,112.1,66.5,21.8,16.7
16:37:26.179,39.1,43.6,71.6,49.6,51.3,113.1,81.5,18.9,16.7
16:37:26.409,51.6,43.6,69.1,49.1,55.1,112.3,39.8,19.2,16.4
16:37:26.632,64.1,41.9,56.9,49.1,50.0,112.3,37.4,18.6,17.4
16:37:26.857,76.6,42.3,56.8,49.1,42.6,114.8,37.2,16.7,16.7
16:37:27.082,88.9,42.8,60.9,48.7,45.5,112.6,36.3,17.0,17.7
16:37:27.308,101.3,44.6,56.9,48.7,43.7,113.5,35.3,17.3,18.3
16:37:27.540,113.7,43.4,56.4,49.6,135.4,114.3,36.0,16.0,19.0
16:37:27.773,126.5,47.9,55.5,43.4,134.5,113.5,36.0,16.3,20.6
16:37:27.997,139.2,50.2,54.5,43.0,113.3,75.9,25.1,16.3,49.6
16:37:28.229,151.7,55.2,55.9,44.5,112.7,114.9,23.7,16.3,47.8
16:37:28.464,164.4,57.0,51.6,46.7,113.1,77.2,25.5,16.3,46.0
16:37:28.686,176.9,72.6,49.7,44.8,112.6,67.5,21.9,16.0,45.0
16:37:28.913,189.5,71.2,48.7,44.6,112.6,56.7,20.0,16.0,43.1
16:37:29.139,202.0,56.8,50.4,44.2,116.0,40.7,19.3,17.0,42.7
16:37:29.364,214.5,57.0,49.9,46.1,112.3,37.5,17.4,16.7,42.7
16:37:29.590,226.8,56.7,49.9,46.0,114.9,37.7,18.0,17.3,43.1
16:37:29.816,239.3,57.0,49.9,45.9,113.9,36.3,17.1,18.3,43.7
16:37:30.042,251.7,57.0,48.7,47.8,113.5,36.1,16.1,17.6,42.9
16:37:30.273,264.1,56.0,48.3,134.8,114.7,36.1,16.1,18.3,43.5
16:37:30.505,276.8,55.5,47.5,115.3,113.5,34.8,16.4,20.2,48.8
16:37:30.731,289.4,53.3,46.9,113.1,114.4,25.2,16.4,49.9,50.3
16:37:30.962,302.0,55.3,45.1,112.5,115.3,24.6,16.4,49.8,55.6
16:37:31.190,314.7,50.4,46.1,112.5,87.6,24.6,16.4,46.2,56.7
16:37:31.420,327.3,50.2,45.5,112.0,75.5,23.1,16.4,44.8,72.1
16:37:31.649,340.0,49.7,46.1,112.0,66.6,20.9,16.4,43.0,70.4
16:37:31.878,352.5,50.0,49.7,112.5,82.0,19.0,16.1,43.4,69.0
16:37:32.606,360.0,49.1,49.7,112.9,38.9,18.4,17.1,43.4,68.6
16:37:32.832,349.8,49.1,48.7,117.0,82.0,19.0,16.1,43.4,70.0
16:37:33.060,339.5,50.0,47.9,112.0,67.5,20.9,16.4,44.8,72.1
16:37:33.297,329.3,49.7,47.9,112.4,87.0,24.0,16.4,46.2,56.7
16:37:33.517,319.0,49.9,48.9,112.5,88.0,22.8,16.4,49.8,54.7
16:37:33.747,308.7,55.9,47.4,112.5,115.2,25.2,16.4,20.8,49.8
16:37:33.980,298.4,54.1,50.2,114.4,113.9,34.8,16.4,19.2,43.5
16:37:34.207,288.0,55.5,48.3,136.1,114.8,36.1,16.1,17.6,42.5
16:37:34.433,277.7,57.0,49.5,88.9,113.1,35.8,17.1,17.3,43.1
16:37:34.659,267.4,56.7,49.5,48.3,114.9,38.6,17.7,16.7,42.3
16:37:34.885,257.3,56.8,49.5,49.5,113.2,39.3,19.3,17.0,43.1
16:37:35.118,247.1,70.3,49.5,72.7,113.1,56.7,20.9,16.0,45.0
16:37:35.357,236.7,71.2,49.7,52.1,113.1,68.8,24.0,16.3,44.2
16:37:35.574,226.4,72.2,50.7,49.5,112.7,88.4,23.7,16.4,47.4
16:37:35.807,216.1,56.6,55.8,48.3,113.6,114.8,24.3,16.3,50.1
16:37:36.040,205.7,50.2,54.1,52.4,115.0,113.5,36.0,16.3,19.9
16:37:36.268,195.3,44.8,56.3,48.9,135.0,114.3,35.3,17.3,18.3
16:37:36.499,184.9,43.8,56.5,47.9,134.6,112.6,36.3,17.0,17.7
16:37:36.730,174.5,42.8,56.6,49.1,56.6,115.2,38.6,17.6,17.0
16:37:36.956,164.3,42.3,69.5,48.7,51.2,112.3,39.3,19.2,16.4
16:37:37.181,154.1,43.6,69.5,50.0,49.3,113.5,82.0,19.9,16.7
16:37:37.411,143.8,43.6,72.9,49.6,46.7,112.2,75.5,22.7,16.1
16:37:37.639,133.5,44.6,78.5,49.8,46.3,112.7,76.4,24.4,16.1
16:37:37.884,123.2,45.7,56.5,54.6,45.9,112.8,114.8,25.0,16.1
16:37:38.100,112.8,49.3,49.7,53.7,47.7,113.3,77.3,36.3,16.1
16:37:38.330,102.5,20.0,46.1,55.1,49.1,134.5,114.3,35.6,17.0
16:37:38.562,92.1,18.4,42.9,56.5,48.1,75.7,113.0,36.1,16.7
16:37:38.784,81.9,17.7,43.7,57.0,48.9,49.7,114.3,43.8,17.4
16:37:39.012,71.7,17.4,43.1,56.7,48.9,48.3,112.3,40.0,18.0
16:37:39.240,61.6,16.4,45.3,69.4,48.9,46.5,113.1,83.2,19.6
16:37:39.466,51.3,16.8,44.5,70.0,49.8,46.9,112.2,72.9,21.5
16:37:39.698,41.0,16.1,46.3,73.0,50.0,45.5,112.7,75.9,23.4
16:37:39.925,30.7,16.1,47.7,57.0,51.0,46.3,112.8,88.5,23.1
16:37:40.154,20.4,16.1,50.0,49.8,53.9,48.1,112.8,114.7,25.4
16:37:40.401,10.0,16.1,20.9,44.1,54.9,49.1,134.5,114.6,36.2
16:37:40.616,359.6,16.1,19.2,43.4,55.8,48.1,135.6,113.4,35.5
16:37:40.843,349.2,16.7,17.6,42.4,56.7,49.3,77.5,114.3,36.0
16:37:41.075,339.0,16.4,17.0,41.9,56.6,48.9,49.8,113.6,37.1
16:37:41.294,328.9,17.1,17.3,44.4,56.9,48.9,48.0,116.2,40.4
16:37:41.525,318.8,18.7,16.7,44.0,69.7,49.9,46.6,112.2,69.7
16:37:41.751,308.5,20.6,17.0,43.3,78.3,50.4,46.6,113.0,74.8
16:37:41.980,298.2,23.4,16.0,46.9,56.5,50.5,45.6,112.2,87.4
16:37:42.219,287.9,24.3,16.0,49.6,55.8,54.3,49.6,113.7,115.0
16:37:42.436,277.5,25.5,17.0,20.5,49.8,54.5,49.0,43.4,114.1
16:37:42.661,267.3,35.8,16.7,18.0,46.7,56.7,49.8,44.6,113.6
16:37:42.887,257.2,35.0,16.7,18.6,45.2,56.9,48.0,44.6,113.6
16:37:43.113,247.1,36.1,17.3,17.0,43.5,56.6,48.4,43.2,112.5
16:37:43.347,236.9,36.8,18.0,17.3,43.4,56.9,49.8,43.2,112.4
16:37:43.569,226.8,40.5,19.6,16.7,45.7,56.9,49.4,43.0,111.9
16:37:43.790,216.6,65.9,21.2,16.7,44.8,56.6,50.5,44.2,112.4
16:37:44.029,206.4,74.9,24.2,17.0,45.5,55.9,51.5,44.2,112.5
16:37:44.247,196.2,88.3,23.9,17.0,50.3,50.0,53.9,45.2,113.5
16:37:44.476,185.9,76.6,36.2,16.7,20.2,43.4,55.3,47.4,134.7
16:37:44.703,175.5,114.4,36.2,16.7,18.6,42.3,56.3,48.4,45.7
16:37:44.927,165.4,113.2,35.9,16.4,18.0,43.0,59.1,49.8,43.3
16:37:45.156,155.2,114.1,81.3,17.3,17.3,42.1,56.7,48.4,43.7
16:37:45.380,145.0,112.5,38.9,18.0,16.7,42.1,57.4,49.8,44.1
16:37:45.608,134.9,112.5,83.4,19.6,17.0,43.4,69.8,49.4,43.1
16:37:45.848,124.6,111.9,70.1,21.2,16.0,44.5,56.6,49.9,44.1
16:37:46.065,114.3,112.4,75.2,25.1,16.4,45.9,56.8,52.6,43.7
16:37:46.310,104.0,112.5,115.5,23.9,16.4,49.9,53.6,55.2,43.9
16:37:46.526,93.6,113.0,115.0,27.1,16.4,19.0,49.0,54.9,50.1
16:37:46.755,83.3,114.0,115.0,35.4,16.1,18.7,45.0,56.2,50.4
16:37:46.979,73.0,46.7,85.1,35.9,17.0,18.0,43.6,57.2,49.6
16:37:47.203,62.9,43.6,81.1,36.4,16.7,16.4,43.0,56.5,49.6
16:37:47.428,52.9,49.7,77.8,37.5,17.3,16.8,42.5,69.3,49.6
16:37:47.648,42.8,44.4,79.9,40.8,18.0,16.1,43.0,69.3,49.2
16:37:47.876,32.8,43.4,72.0,72.2,20.8,16.4,44.8,71.0,50.1
16:37:48.102,22.6,45.5,87.3,74.0,23.6,16.4,45.8,57.4,50.2
16:37:48.331,12.4,44.0,84.7,76.2,52.6,16.4,49.8,56.2,55.9
16:37:48.561,2.1,43.6,113.8,115.1,24.8,16.4,50.0,48.2,54.2
16:37:49.293,0.0,43.0,135.1,113.7,36.9,16.4,20.6,46.8,54.2
16:37:49.522,12.7,43.8,108.7,114.2,36.9,16.4,19.9,49.9,55.4
16:37:49.751,25.4,43.2,88.1,114.7,24.2,16.4,46.4,56.2,51.3
16:37:49.979,38.0,43.2,82.2,74.9,24.5,16.4,45.4,78.8,50.2
16:37:50.205,50.4,44.2,80.0,74.0,22.7,16.4,44.4,72.4,50.1
16:37:50.437,62.9,45.2,78.6,70.1,19.6,16.4,43.0,69.3,49.2
16:37:50.657,75.4,45.6,110.6,41.7,18.9,16.1,42.5,56.8,49.6
16:37:50.899,87.8,49.9,83.1,38.9,17.3,16.8,42.5,56.6,49.6
16:37:51.106,100.1,49.5,114.9,36.1,16.7,16.4,43.0,57.2,48.8
16:37:51.421,112.4,50.0,81.9,35.9,17.0,18.4,42.3,56.4,49.2
16:37:51.555,124.7,50.7,114.9,35.9,16.0,17.7,45.0,56.2,49.4
16:37:51.784,137.1,115.3,114.4,35.4,16.4,19.3,49.4,54.9,44.1
16:37:52.023,149.8,113.0,114.5,25.4,16.4,48.3,53.6,55.2,43.1
16:37:52.248,162.5,112.5,115.4,23.9,16.4,47.7,55.5,51.5,45.0
16:37:52.484,175.1,112.8,79.1,25.1,16.4,46.7,59.6,49.6,43.7
16:37:52.703,187.7,111.9,72.7,21.2,16.1,44.9,72.8,49.9,45.0
16:37:52.933,200.3,112.4,83.4,19.2,17.0,43.4,69.4,49.4,45.0
16:37:53.159,213.0,112.5,40.3,18.9,16.7,42.1,57.3,49.8,49.9
16:37:53.384,225.4,113.3,41.0,17.0,17.6,42.1,56.6,49.8,48.2
16:37:53.611,237.8,113.1,36.9,17.3,18.3,42.6,59.9,49.8,49.9
16:37:53.837,250.2,113.2,37.6,16.7,18.9,41.9,56.8,50.3,50.1
16:37:54.067,262.6,113.5,36.2,16.7,19.6,45.1,55.8,48.2,114.4
16:37:54.295,275.3,76.2,36.2,16.7,50.2,46.0,54.5,45.6,112.9
16:37:54.524,287.9,97.0,27.4,17.0,49.8,50.5,54.8,45.2,112.4
16:37:54.753,300.5,86.9,25.1,17.0,45.4,55.5,50.2,46.0,112.0
16:37:54.982,313.1,74.9,23.3,16.7,44.8,58.8,50.0,45.6,112.0
16:37:55.222,325.6,67.2,21.5,16.7,45.2,70.6,49.4,48.6,112.8
16:37:55.436,338.2,40.9,19.6,16.4,43.4,57.0,49.8,46.0,112.1
16:37:55.661,350.6,37.2,18.0,17.3,43.0,56.7,48.8,49.4,114.6
16:37:55.886,3.0,36.5,17.3,17.0,43.0,56.9,49.8,48.2,113.6
16:37:56.111,15.3,35.6,17.6,17.6,44.8,57.7,49.8,49.2,114.0
16:37:56.336,27.7,35.8,16.7,18.0,46.7,55.3,45.6,49.9,114.5
16:37:56.566,40.1,35.8,17.0,19.9,49.8,54.8,45.0,134.8,113.7
16:37:56.797,52.8,29.2,16.1,49.3,55.3,52.6,43.4,114.0,115.0
16:37:57.025,65.5,24.0,16.1,47.9,56.3,52.4,43.4,112.7,79.6
16:37:57.256,78.1,23.4,16.0,46.9,78.3,50.0,44.0,113.4,75.3
16:37:57.484,90.7,21.6,17.0,45.5,78.7,49.5,44.4,112.6,71.4
16:37:57.712,103.3,19.6,16.7,43.6,70.2,49.9,45.6,116.8,40.4
16:37:57.937,115.8,19.0,17.7,44.0,56.4,49.3,46.8,113.6,37.6
16:37:58.165,128.2,17.4,17.3,43.6,56.6,48.9,47.8,115.2,36.9
16:37:58.393,140.6,16.4,18.0,41.9,56.5,48.1,49.3,113.3,35.5
16:37:58.613,153.0,16.7,17.6,42.8,58.6,48.5,65.3,114.3,36.2
16:37:58.845,165.4,17.0,19.3,43.0,54.9,46.7,135.9,114.7,35.7
16:37:59.076,178.1,16.1,19.9,43.6,54.9,44.0,132.8,114.4,25.4
16:37:59.302,190.7,16.1,49.7,49.8,53.1,44.5,112.8,101.3,23.1
16:37:59.564,203.3,16.1,49.5,56.5,50.7,44.2,112.7,79.7,24.3
16:37:59.759,215.8,16.1,48.5,56.7,49.6,46.0,113.1,74.6,22.5
16:37:59.987,228.4,16.1,43.7,72.6,49.5,47.2,112.3,73.3,20.6
16:38:00.215,241.0,16.8,44.5,69.2,49.8,48.7,113.6,83.7,19.0
16:38:00.441,253.5,16.7,44.9,56.6,49.8,47.9,112.4,40.0,18.3
16:38:00.668,265.9,17.4,43.1,56.9,48.5,49.3,114.9,43.8,17.4
16:38:00.891,278.3,17.1,44.1,68.7,48.1,48.7,113.5,36.5,16.7
16:38:01.123,290.7,17.7,42.9,56.6,49.8,50.0,114.4,36.1,16.7
16:38:01.343,303.1,19.3,44.3,55.6,47.4,50.2,114.7,35.6,17.0
16:38:01.571,315.5,20.0,45.7,54.3,44.6,113.8,76.4,36.3,16.1
16:38:01.801,328.0,49.7,56.3,54.1,49.3,112.4,115.3,24.2,16.1
16:38:02.032,340.7,47.9,56.5,55.5,44.4,112.3,86.8,24.5,16.1
16:38:02.261,353.4,46.9,79.0,49.8,45.3,112.7,75.1,22.7,17.0
16:38:02.990,360.0,45.4,72.5,49.6,46.9,112.2,82.5,21.8,17.0
16:38:03.229,349.7,45.0,78.5,50.2,46.1,112.2,75.1,23.6,16.1
16:38:03.447,339.4,46.5,56.6,50.3,46.0,112.7,87.2,24.2,16.1
16:38:03.687,329.1,47.1,58.6,55.8,49.6,112.9,114.8,24.7,16.1
16:38:03.908,318.6,20.6,50.0,54.6,49.6,84.0,113.9,35.6,17.0
16:38:04.135,308.4,19.0,43.9,54.8,44.0,50.0,114.4,36.1,16.7
16:38:04.370,298.2,18.7,42.9,56.6,45.4,48.1,113.4,37.0,17.7
16:38:04.592,288.0,17.1,44.1,57.6,49.8,48.3,113.6,42.1,17.4
16:38:04.811,277.9,17.4,43.1,65.9,49.3,45.1,112.7,43.6,19.0
16:38:05.043,267.7,16.8,44.9,68.7,49.8,42.1,112.6,73.3,20.6
16:38:05.267,257.5,17.1,44.1,71.7,49.4,42.6,112.6,74.6,22.5
16:38:05.500,247.2,16.1,45.5,57.6,50.5,43.0,112.7,82.7,24.3
16:38:05.727,236.9,16.1,49.1,56.5,54.3,43.2,112.8,115.2,29.2
16:38:05.964,226.5,16.1,50.2,46.3,54.4,44.9,135.0,114.3,35.7
16:38:06.186,216.1,16.1,20.2,43.0,54.9,45.1,45.4,114.7,36.2
16:38:06.414,205.9,16.8,18.6,42.8,57.7,48.9,44.8,114.7,36.0
16:38:06.636,195.8,16.4,17.0,41.9,56.6,48.5,45.0,113.6,39.7
16:38:06.859,185.6,17.1,17.3,44.1,56.5,29.5,49.8,116.7,39.9
16:38:07.088,175.5,18.7,16.7,44.0,70.2,49.9,48.8,113.0,70.1
16:38:07.317,165.2,20.6,17.0,45.5,78.3,50.4,48.8,113.0,75.2
