Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
00:30:08.361,140.0,49.9,69.8,89.7,98.1,36.3,27.8,46.0,83.1
00:30:08.362,136.4,50.2,69.4,89.2,98.1,31.4,28.4,46.4,84.0
00:30:08.362,132.8,50.2,68.9,89.2,81.3,31.1,28.4,56.8,79.7
00:30:08.362,129.1,50.2,69.9,89.6,76.8,29.5,28.1,56.4,79.2
00:30:08.362,125.5,49.8,69.6,89.2,74.0,29.3,28.7,56.4,78.2
00:30:08.362,121.9,50.4,71.0,88.8,61.8,28.7,28.4,56.4,78.6
00:30:08.362,118.3,70.3,150.2,89.3,60.7,29.0,29.8,56.1,77.7
00:30:08.362,114.5,69.7,137.9,89.4,60.6,28.4,29.5,56.5,56.7
00:30:08.542,110.9,69.6,131.0,90.5,60.3,27.8,29.2,56.4,51.3
00:30:08.751,107.2,67.0,102.2,98.9,39.1,27.8,44.4,57.0,50.8
00:30:08.963,103.6,69.9,90.7,98.3,36.8,27.8,45.6,58.5,50.3
00:30:09.176,100.0,68.9,89.7,98.2,37.1,27.8,45.6,83.3,49.8
00:30:09.393,96.3,68.5,89.6,98.2,31.8,28.4,45.6,84.2,49.8
00:30:09.598,92.7,68.6,89.5,80.1,30.2,27.5,45.2,80.4,49.8
00:30:09.811,89.1,69.2,90.0,77.3,29.9,28.1,56.8,78.9,50.3
00:30:10.020,85.5,69.7,89.5,70.2,29.7,28.7,56.8,78.9,50.8
00:30:10.233,81.8,70.7,89.6,63.7,29.9,28.4,56.5,77.9,70.3
00:30:10.446,78.2,75.6,89.7,60.8,28.8,29.3,56.5,77.1,69.7
00:30:10.665,74.6,91.3,90.7,60.7,28.0,28.7,56.7,77.1,67.5
00:30:10.872,70.9,90.6,98.5,39.1,28.3,29.3,56.8,76.6,67.5
00:30:11.085,67.3,90.5,98.9,38.0,28.3,45.3,57.1,51.0,70.2
00:30:11.294,63.6,89.8,98.3,36.6,27.4,46.5,58.5,50.4,69.3
00:30:11.508,60.0,88.8,98.2,33.0,28.3,46.1,83.4,50.4,68.9
00:30:11.715,56.4,88.7,98.2,31.5,28.0,46.9,81.1,49.9,69.5
00:30:11.927,52.8,89.1,98.3,31.2,28.0,46.1,79.6,49.9,70.0
00:30:12.137,49.2,89.1,78.2,29.7,28.6,56.4,79.5,50.4,68.8
00:30:12.348,45.6,89.2,68.1,29.4,28.3,56.4,79.4,51.0,70.2
00:30:12.560,41.9,89.2,70.0,28.8,28.8,56.4,78.5,51.5,71.3
00:30:12.777,38.3,88.8,61.3,28.3,61.1,56.0,73.7,69.5,132.0
