Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
01:02:47.923,0.0,54.7,41.0,50.8,92.7,91.1,43.8,29.1,29.2
01:02:48.125,0.0,55.2,50.0,50.3,93.2,91.1,43.4,29.1,29.2
01:02:48.335,0.0,54.7,59.2,50.3,93.2,91.1,43.8,29.1,29.2
01:02:48.545,0.0,54.7,56.6,50.8,93.2,91.1,43.8,29.1,29.2
01:02:48.755,0.0,55.2,61.3,50.3,93.6,91.6,43.8,29.1,29.2
01:02:48.966,0.0,55.2,50.2,51.2,93.2,91.6,43.8,29.1,29.2
01:02:49.177,0.0,55.2,49.5,56.7,93.2,91.5,43.8,29.1,29.2
01:02:49.386,0.0,54.7,60.0,50.3,92.8,91.1,43.4,29.1,29.2
01:02:49.596,0.0,55.2,49.8,51.2,92.8,91.1,43.4,29.1,29.2
01:02:49.804,0.0,55.2,49.7,50.8,92.8,91.1,43.8,29.1,29.2
01:02:50.012,0.0,55.2,56.6,50.3,92.8,91.1,43.8,29.1,29.2
01:02:50.222,0.0,55.2,56.3,51.2,92.8,91.1,43.8,29.1,29.2
01:02:50.435,0.0,55.2,55.0,50.8,92.7,91.1,43.8,29.1,29.2
01:02:50.641,0.0,55.2,56.2,50.8,92.8,91.1,43.8,29.1,29.2
01:02:50.850,0.0,55.2,56.6,50.8,93.6,91.5,43.8,29.1,29.2
01:02:51.061,0.0,55.2,56.5,50.8,93.6,91.1,43.8,29.1,29.2
01:02:51.271,0.0,55.2,56.2,51.2,93.2,91.1,43.4,29.1,29.2
01:02:51.482,0.0,55.2,54.5,51.2,93.2,91.1,43.8,29.1,29.2
01:02:51.697,0.0,55.2,55.8,50.8,92.8,91.1,43.8,29.1,29.2
01:02:51.898,0.0,55.2,55.0,51.2,92.7,91.1,43.8,29.1,29.2
01:02:52.110,0.0,55.2,55.5,50.8,93.2,91.1,43.8,29.1,29.2
01:02:52.318,0.0,55.2,55.5,50.3,93.2,91.6,43.8,29.1,29.2
01:02:52.529,0.0,55.2,56.5,51.2,93.2,91.6,43.8,29.1,29.2
01:02:52.736,0.0,55.2,52.2,50.8,93.2,91.5,43.8,29.1,29.2
