Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
17:28:34.989,12.1,30.3,27.7,46.9,58.4,51.1,73.3,89.0,95.0
17:28:35.199,15.9,30.8,26.8,43.8,61.3,54.5,74.2,89.1,95.1
17:28:35.413,19.7,35.3,26.8,46.5,57.2,54.2,73.7,81.3,95.0
17:28:35.621,23.6,37.5,27.7,30.4,57.5,61.2,60.9,90.6,95.1
17:28:35.831,27.4,37.2,26.8,29.4,56.7,56.7,60.8,93.4,95.2
17:28:36.047,31.1,40.5,27.7,29.1,56.6,83.6,60.2,142.5,89.9
17:28:36.277,35.0,59.4,27.4,28.6,56.4,75.0,60.2,0.0,88.5
17:28:36.488,39.2,59.1,28.0,28.8,56.4,85.0,60.1,71.8,88.4
17:28:36.700,43.0,60.7,28.6,28.0,56.0,84.3,57.5,71.3,88.3
17:28:36.913,46.8,74.0,29.2,28.6,56.0,83.3,57.4,71.7,88.8
17:28:37.128,50.6,75.9,29.4,27.1,56.3,83.3,57.4,72.0,88.8
17:28:37.343,54.5,80.2,35.4,27.1,56.5,83.2,58.8,72.8,88.8
17:28:37.555,58.3,81.0,31.2,28.2,56.5,59.2,62.0,74.1,88.8
17:28:37.768,62.2,95.1,34.4,27.7,56.6,58.6,63.4,73.7,88.9
17:28:37.981,66.0,95.1,36.2,27.7,45.4,57.0,74.2,61.3,89.5
17:28:38.192,69.8,94.7,36.9,27.7,29.7,56.7,74.1,59.3,90.9
17:28:38.405,73.6,94.9,59.3,27.4,29.4,56.2,73.8,60.0,89.8
17:28:38.619,77.5,89.9,59.9,27.4,29.7,56.0,75.2,60.9,106.6
17:28:38.836,81.3,88.9,60.4,28.0,28.3,56.0,83.2,58.3,72.1
17:28:39.041,85.1,88.0,70.0,28.6,28.5,55.5,85.3,57.8,71.6
17:28:39.254,88.9,88.4,74.0,29.1,28.8,55.9,83.9,57.4,71.5
17:28:39.467,92.8,88.7,81.0,29.4,27.4,45.0,83.7,57.8,71.8
17:28:39.680,96.6,88.7,95.2,34.6,27.7,45.9,84.2,59.2,71.8
17:28:39.895,100.4,88.3,95.1,31.2,28.0,43.6,62.8,72.5,73.9
17:28:40.106,104.3,88.4,95.1,33.6,27.1,45.8,58.5,73.0,73.4
17:28:40.319,108.1,88.9,95.1,37.5,27.1,29.8,56.9,74.3,59.8
17:28:40.533,111.9,89.9,95.2,37.3,27.1,29.5,56.8,75.8,58.7
17:28:40.742,115.7,91.8,95.3,58.8,28.0,29.8,56.6,83.7,59.0
17:28:40.957,119.5,115.1,95.4,59.4,27.7,29.2,56.5,83.4,60.3
17:28:41.171,123.4,104.9,89.7,60.8,27.4,27.8,56.0,84.0,58.6
17:28:41.383,127.3,71.7,88.8,60.7,28.0,28.1,56.0,84.5,58.0
17:28:41.602,131.1,71.2,88.7,74.1,28.6,28.4,56.3,83.9,57.1
17:28:41.808,134.9,71.5,89.1,80.1,29.7,26.9,56.3,84.1,57.6
17:28:42.020,138.7,71.4,89.5,81.7,29.9,27.8,45.0,84.1,58.6
17:28:42.231,142.5,71.8,90.0,95.1,30.2,27.5,45.0,61.9,60.8
17:28:42.444,146.3,73.5,89.6,95.1,35.9,26.6,45.0,60.3,62.3
