Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
17:36:45.096,12.1,45.2,58.2,56.5,72.6,88.6,95.2,35.9,27.7
17:36:45.315,16.0,44.4,57.8,58.7,72.3,89.6,95.2,36.8,26.9
17:36:45.519,19.8,29.5,56.6,70.0,59.8,74.9,95.6,39.6,26.6
17:36:45.730,23.6,29.3,56.5,71.4,59.3,73.9,89.6,59.0,27.5
17:36:45.942,27.4,27.8,56.4,84.3,59.2,73.2,88.6,60.0,27.2
17:36:46.155,31.2,28.1,55.8,84.2,60.0,72.2,88.0,61.2,27.7
17:36:46.369,35.0,27.5,56.2,84.4,58.6,71.6,88.4,79.6,28.3
17:36:46.579,38.9,27.8,56.2,84.3,59.4,72.4,88.9,80.3,28.6
17:36:46.794,42.7,27.2,56.2,84.2,59.1,73.6,89.2,95.5,29.7
17:36:47.007,46.6,27.2,56.6,83.3,59.7,73.9,89.3,95.4,30.5
17:36:47.221,50.4,27.8,56.8,60.8,59.8,73.0,88.9,95.1,32.1
17:36:47.433,54.3,26.9,56.9,57.5,68.3,63.5,89.9,95.1,36.4
17:36:47.646,58.1,26.9,29.9,56.7,68.0,59.8,88.9,95.6,37.2
17:36:47.857,61.9,26.9,29.7,56.6,69.9,59.3,76.1,90.9,58.8
17:36:48.072,65.7,26.6,28.6,56.0,79.8,58.7,77.2,89.4,59.8
17:36:48.283,69.6,27.2,30.2,56.3,83.0,59.4,72.3,88.4,62.2
17:36:48.495,73.3,27.8,27.1,55.8,84.2,59.0,72.1,88.8,75.2
17:36:48.708,77.2,28.4,28.6,56.6,84.1,59.1,72.5,89.2,80.0
17:36:48.920,81.0,28.8,27.1,50.0,83.6,59.1,73.6,89.2,81.1
17:36:49.137,84.8,29.8,27.1,44.8,84.0,58.8,74.4,89.7,95.2
17:36:49.345,88.7,30.6,26.5,44.9,59.7,61.1,73.1,89.8,94.9
17:36:49.557,92.5,33.4,26.5,57.0,58.6,67.8,60.9,89.5,95.3
17:36:49.767,96.3,36.5,27.4,29.1,56.6,76.4,59.8,91.4,95.4
17:36:49.980,100.1,37.2,26.5,28.0,56.3,80.0,59.2,90.0,90.2
17:36:50.191,103.9,58.8,27.1,28.6,56.6,81.5,59.6,73.2,89.2
17:36:50.403,107.7,59.8,27.7,27.7,56.1,83.9,58.6,72.1,88.2
17:36:50.616,111.6,60.1,28.3,27.1,56.1,84.1,58.6,72.5,88.2
17:36:50.829,115.4,75.3,29.4,28.6,56.4,84.1,59.5,73.6,89.0
17:36:51.041,119.2,95.4,29.2,26.8,56.6,62.4,59.2,74.4,89.0
17:36:51.254,123.0,82.1,34.4,28.0,56.6,59.4,59.3,73.9,89.5
17:36:51.466,126.9,95.2,31.5,26.5,44.7,57.8,64.7,73.5,89.2
17:36:51.678,130.7,95.2,35.9,26.5,44.2,56.7,84.4,60.8,89.7
17:36:51.890,134.5,94.9,36.6,26.5,29.7,56.8,83.6,60.6,89.9
17:36:52.103,138.3,95.4,39.9,27.1,28.6,55.9,83.7,60.1,75.0
17:36:52.313,142.1,89.7,59.7,27.1,29.7,55.7,86.2,59.1,73.8
17:36:52.524,145.9,88.7,61.7,27.7,28.3,55.7,84.3,59.0,71.9
17:36:52.736,149.7,88.6,66.9,29.1,28.6,56.0,83.7,59.0,71.8
17:36:52.947,153.5,88.7,80.3,28.6,27.1,46.9,84.1,59.0,73.0
17:36:53.160,157.4,89.0,95.8,29.7,26.5,44.2,84.0,59.6,73.8
17:36:53.373,161.2,89.0,95.3,33.6,28.6,44.6,61.2,60.6,74.1
17:36:53.588,165.0,88.7,95.3,32.0,26.8,44.6,57.8,78.6,72.8
17:36:53.798,168.8,89.2,95.3,37.3,26.8,30.3,56.7,72.6,60.5
17:36:54.009,172.6,89.3,95.3,37.1,26.8,30.1,56.9,70.7,59.5
17:36:54.224,176.5,90.8,95.4,57.4,26.8,28.1,56.4,85.0,59.0
17:36:54.433,180.0,75.8,90.9,59.4,27.4,27.5,56.1,84.1,59.3
17:36:54.645,180.0,75.7,90.1,59.4,27.4,27.5,56.2,84.2,59.7
17:36:54.861,180.0,75.7,90.1,59.4,27.4,27.5,56.2,84.1,59.8
17:36:55.069,180.0,75.3,90.1,59.4,27.4,27.5,56.2,84.1,59.7
17:36:55.280,180.0,75.8,90.1,59.4,27.4,27.5,56.2,84.1,59.8
17:36:55.492,180.0,76.2,90.5,59.4,27.4,27.5,56.1,84.1,59.7
17:36:55.707,176.4,75.8,90.5,59.4,27.4,27.5,56.2,84.1,59.8
17:36:55.917,172.7,75.8,96.0,58.4,27.4,28.1,56.3,91.3,59.4
17:36:56.129,169.1,76.0,95.4,39.8,26.8,28.7,56.9,84.5,61.8
17:36:56.342,165.5,89.8,95.3,36.6,26.8,29.8,56.6,70.9,72.4
17:36:56.555,161.8,89.2,95.3,35.1,26.8,44.6,57.8,69.4,73.7
17:36:56.766,158.2,88.6,95.3,31.5,26.8,44.6,60.3,60.5,74.2
17:36:56.979,154.5,89.0,95.2,33.6,26.5,44.6,84.0,60.5,73.0
17:36:57.194,150.9,89.0,95.3,29.2,27.1,46.9,84.1,59.1,72.2
17:36:57.403,147.3,88.6,79.9,28.8,27.7,56.0,83.3,59.5,71.9
17:36:57.615,143.6,88.6,61.4,27.4,27.4,55.7,83.1,59.0,72.9
17:36:57.829,140.0,88.8,60.3,27.7,29.7,55.7,84.5,59.5,74.9
17:36:58.042,136.4,90.2,59.7,27.1,29.4,55.9,79.7,59.6,107.5
17:36:58.254,132.7,95.4,38.0,27.4,29.6,56.9,80.0,72.7,90.2
17:36:58.468,129.0,95.3,37.3,26.5,56.4,56.7,81.4,73.1,89.2
17:36:58.681,125.3,94.9,34.6,26.5,44.7,58.7,60.7,73.9,89.0
17:36:58.893,121.7,95.2,31.0,28.3,44.6,60.0,60.6,74.8,89.0
17:36:59.106,118.1,80.7,31.0,26.8,56.5,83.6,59.6,73.2,89.0
17:36:59.323,114.4,75.9,29.4,27.7,56.5,84.2,59.0,72.4,88.2
17:36:59.531,110.8,61.5,29.1,27.1,55.6,84.6,58.6,72.1,88.6
17:36:59.743,107.1,59.9,27.7,27.7,56.1,82.6,59.0,74.0,89.2
17:36:59.958,103.5,59.4,27.1,28.6,56.6,73.4,58.8,90.3,91.1
17:37:00.166,99.9,39.1,27.4,28.0,56.5,79.2,59.3,83.9,95.3
17:37:00.394,96.3,37.5,26.5,29.1,56.6,78.2,63.0,89.5,95.2
17:37:00.593,92.6,36.1,26.5,57.0,57.7,60.8,73.1,89.8,94.9
17:37:00.804,89.0,31.1,26.5,44.8,61.1,60.2,74.0,89.7,95.3
17:37:01.016,85.3,29.5,27.1,44.8,84.1,59.7,74.1,89.2,81.0
17:37:01.227,81.7,29.3,27.1,44.5,84.0,58.7,72.4,89.2,75.8
17:37:01.439,78.1,28.1,28.6,56.3,83.7,59.1,72.1,88.9,62.4
17:37:01.652,74.4,27.8,27.1,55.5,83.5,59.4,72.3,88.9,60.4
17:37:01.866,70.8,27.2,30.2,56.0,85.0,58.7,76.4,89.9,58.8
17:37:02.086,67.1,26.6,28.6,56.5,37.1,59.3,75.3,95.3,38.5
17:37:02.287,63.6,26.9,28.9,56.6,83.1,59.8,89.3,95.5,37.4
17:37:02.499,59.9,26.9,56.8,56.9,83.1,60.4,89.5,95.4,36.0
17:37:02.711,56.3,26.9,56.9,59.3,63.4,72.6,88.5,95.4,31.0
17:37:02.928,52.6,27.8,56.8,60.1,59.7,74.3,89.3,95.1,33.1
17:37:03.138,49.0,27.2,55.8,83.8,59.1,73.6,88.9,80.3,28.6
17:37:03.350,45.3,27.2,56.2,83.8,59.1,72.0,88.8,79.7,29.2
17:37:03.564,41.7,27.5,56.2,84.0,59.5,71.7,88.5,61.2,27.7
17:37:03.778,38.0,28.1,55.8,84.6,59.1,72.2,88.6,60.0,27.2
17:37:03.987,34.4,28.9,56.3,74.8,59.1,73.8,90.0,59.0,26.6
17:37:04.198,30.8,28.4,56.5,78.1,59.7,75.3,95.7,39.1,27.5
17:37:04.410,27.1,29.5,56.6,85.9,72.3,89.6,95.2,35.9,27.5
17:37:04.623,23.5,44.4,58.2,64.0,72.6,89.0,95.1,32.8,27.5
17:37:04.834,19.9,44.8,61.6,60.8,73.5,88.9,95.1,32.5,27.5
17:37:05.046,16.2,44.8,84.2,59.4,74.4,88.8,81.8,29.1,26.3
17:37:05.260,12.6,44.8,83.7,60.2,73.3,88.8,81.1,28.8,27.7
17:37:05.474,8.9,56.2,83.8,58.9,72.4,88.4,61.9,28.5,27.5
17:37:05.683,5.3,55.9,85.3,58.8,72.2,88.0,60.7,27.9,28.0
17:37:05.897,1.7,55.9,85.4,58.8,73.6,88.6,59.6,27.4,27.7
17:37:06.106,0.0,56.4,84.3,59.0,76.1,89.5,59.0,27.4,28.6
17:37:06.318,0.0,56.0,84.8,59.0,76.0,89.5,59.0,27.4,28.6
17:37:06.529,0.0,56.0,84.7,59.0,76.0,89.9,59.0,27.4,28.6
17:37:06.742,0.0,56.0,84.7,59.0,76.0,89.5,59.0,27.4,28.6
17:37:06.952,0.0,56.0,85.2,59.0,76.1,89.5,59.0,27.4,28.6
17:37:07.165,0.0,56.0,84.7,59.0,76.0,89.5,59.0,27.4,28.6
17:37:07.376,3.8,56.0,85.2,59.0,75.6,89.5,59.5,27.4,27.7
17:37:07.588,7.6,56.4,84.3,59.4,76.3,88.6,59.6,27.4,28.9
17:37:07.800,11.4,55.9,85.0,58.8,73.1,88.0,61.2,27.9,27.1
17:37:08.012,15.3,55.9,84.8,58.8,72.1,88.4,62.3,28.2,27.4
17:37:08.229,19.1,56.2,83.8,58.8,72.4,88.4,80.7,29.4,27.2
17:37:08.439,22.9,56.2,84.2,59.4,74.1,89.2,81.4,33.8,26.3
17:37:08.652,26.7,44.8,84.1,67.7,74.0,88.8,95.1,31.7,27.5
17:37:08.863,30.6,44.8,62.0,60.5,72.6,89.4,95.0,35.3,27.5
17:37:09.077,34.4,44.4,57.3,66.2,71.8,89.6,95.2,36.8,26.9
17:37:09.289,38.2,29.5,56.6,76.2,61.1,75.3,91.0,58.5,26.6
17:37:09.502,42.0,29.3,56.5,79.4,60.5,73.8,89.5,60.5,27.2
17:37:09.712,45.8,29.0,56.3,85.1,58.7,72.3,88.5,67.1,27.7
17:37:09.924,49.7,28.1,55.9,83.6,59.5,71.7,88.5,61.3,28.3
17:37:10.137,53.5,28.7,56.2,83.9,59.1,72.4,88.9,79.8,28.6
17:37:10.352,57.3,27.2,55.8,84.2,59.1,73.6,89.3,95.5,29.7
17:37:10.564,61.2,27.5,56.7,61.6,59.3,73.9,88.9,95.4,31.0
17:37:10.780,65.0,26.9,56.8,59.0,60.3,72.2,89.5,95.4,36.0
17:37:10.992,68.9,26.9,56.6,57.3,69.1,61.2,90.5,95.5,37.4
17:37:11.206,72.7,26.9,29.4,56.7,72.3,59.2,106.4,95.3,58.3
17:37:11.421,76.6,26.6,29.9,56.4,83.7,58.7,76.0,89.8,59.3
17:37:11.640,80.4,27.5,30.2,56.0,86.1,59.0,72.3,88.9,60.0
17:37:11.842,84.2,27.8,27.1,55.8,85.1,58.6,72.1,88.8,75.2
17:37:12.057,88.0,28.4,28.6,56.3,84.1,59.1,72.4,89.2,80.0
17:37:12.268,91.9,28.7,27.1,56.3,83.6,59.1,74.1,89.7,82.0
17:37:12.483,95.7,30.3,28.0,44.8,61.3,59.3,74.0,89.7,95.2
17:37:12.693,99.5,31.1,26.5,44.8,58.3,60.8,73.1,89.4,95.2
17:37:12.907,103.3,36.1,26.5,56.7,56.7,68.6,60.3,90.0,94.9
17:37:13.117,107.2,37.5,26.5,28.6,56.5,69.7,59.3,99.5,90.7
17:37:13.329,111.0,39.1,27.4,28.3,56.3,80.2,59.2,77.7,89.2
17:37:13.541,114.8,59.4,28.0,28.6,56.1,83.9,58.6,72.6,88.7
17:37:13.752,118.6,60.5,28.6,28.0,56.1,84.6,58.6,72.0,88.6
17:37:13.964,122.4,62.1,28.9,27.4,56.5,84.1,59.1,73.2,89.0
17:37:14.178,126.2,76.4,29.2,26.8,56.5,83.6,59.2,74.4,89.4
17:37:14.389,130.1,81.2,35.7,27.1,56.6,59.0,59.8,73.9,89.0
17:37:14.603,133.9,95.2,32.0,26.5,44.7,57.8,65.6,73.4,89.2
17:37:14.816,137.7,95.2,36.4,26.5,56.4,57.1,69.1,72.7,90.2
17:37:15.030,141.6,94.9,37.1,26.5,29.7,56.4,71.0,61.4,107.5
17:37:15.249,145.4,95.0,58.8,27.1,29.4,56.2,83.7,60.3,74.0
17:37:15.453,149.2,89.3,60.3,27.7,29.7,55.7,84.8,59.0,72.4
17:37:15.666,153.0,88.6,64.7,27.4,27.4,55.2,84.2,59.0,71.9
17:37:15.876,156.8,88.2,75.2,28.8,28.6,46.1,84.1,59.0,72.2
17:37:16.088,160.6,88.5,95.4,29.1,27.4,44.2,83.6,60.0,73.4
17:37:16.299,164.4,89.0,95.3,34.9,27.4,44.6,63.4,67.9,74.2
17:37:16.512,168.2,89.0,95.3,32.0,26.8,44.6,59.2,60.8,72.8
17:37:16.728,172.1,89.2,95.3,36.8,26.8,31.6,57.1,69.9,72.0
17:37:16.937,175.9,89.7,95.3,37.1,26.8,29.3,56.9,84.0,59.5
17:37:17.151,179.7,90.4,95.5,57.5,26.8,28.1,56.3,85.0,59.0
17:37:17.360,180.0,75.4,90.5,59.8,27.4,27.5,56.2,83.7,59.3
17:37:17.573,180.0,75.8,90.1,59.4,27.4,27.5,56.2,83.7,59.3
17:37:17.784,180.0,75.8,90.1,59.4,27.4,27.5,56.2,83.7,59.7
17:37:17.996,180.0,76.2,90.1,59.4,27.4,27.5,56.2,84.1,59.3
17:37:18.210,180.0,75.8,90.0,59.4,27.4,27.5,56.1,84.1,59.8
17:37:18.426,180.0,76.2,90.0,59.4,27.4,27.5,56.1,83.7,59.3
17:37:18.631,176.4,75.3,90.0,59.4,27.4,27.5,56.1,83.7,59.4
17:37:18.844,172.7,75.4,91.8,58.4,27.7,28.1,56.3,91.3,59.4
17:37:19.058,169.1,105.3,95.4,39.4,26.8,28.7,56.5,71.3,61.0
17:37:19.270,165.4,89.8,95.3,36.2,26.8,30.3,57.6,60.0,72.8
17:37:19.481,161.8,89.2,95.3,35.1,26.8,44.6,58.6,66.3,73.6
