Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
00:52:38.028,12.2,29.8,0.0,95.1,41.9,29.3,29.5,55.4,24.8
00:52:38.238,16.2,73.0,144.2,101.2,40.1,29.3,29.8,36.1,36.9
00:52:38.451,20.1,73.5,107.9,102.0,40.3,29.3,30.8,56.2,45.6
00:52:38.662,23.9,74.9,113.3,101.4,38.5,29.3,36.3,52.5,46.4
00:52:38.874,27.7,78.5,92.4,101.4,34.4,29.8,44.0,56.7,46.0
00:52:39.086,31.5,91.0,91.4,101.3,34.1,28.1,54.6,51.6,49.9
00:52:39.300,35.3,90.6,91.3,101.3,32.6,28.1,55.0,52.3,73.4
00:52:39.513,39.2,91.1,90.9,101.3,31.5,29.5,54.5,49.7,72.4
00:52:39.728,43.0,91.2,90.4,101.4,31.2,30.0,55.0,43.6,72.8
00:52:39.939,46.9,91.7,90.4,65.8,30.2,29.8,55.0,39.8,72.4
00:52:40.152,50.7,91.9,90.9,65.7,30.5,29.5,55.1,43.2,72.4
00:52:40.368,54.5,92.1,91.9,63.2,29.9,29.3,54.8,49.8,72.5
00:52:40.576,58.3,92.7,101.7,42.2,29.4,29.5,55.0,54.5,73.0
00:52:40.788,62.1,105.8,101.6,41.5,28.8,29.8,56.5,56.6,74.0
00:52:41.000,65.9,93.0,101.4,37.3,29.7,43.0,57.3,44.4,78.9
00:52:41.211,69.7,91.5,101.3,34.9,28.6,43.0,60.0,50.6,91.0
00:52:41.425,73.6,91.0,101.3,33.6,28.6,44.4,60.2,73.6,91.1
00:52:41.639,77.4,90.0,101.3,31.5,30.4,54.5,59.9,72.6,91.7
00:52:41.853,81.3,89.6,65.7,29.9,37.3,55.0,60.1,73.0,92.5
00:52:42.066,85.1,91.5,63.3,29.7,30.2,54.8,62.0,72.6,95.3
00:52:42.278,89.0,102.0,44.7,29.1,30.4,55.5,50.3,73.6,93.2
00:52:42.490,92.8,101.9,40.6,29.4,44.9,55.7,49.8,74.2,106.1
00:52:42.703,96.6,101.4,40.1,28.6,44.9,55.7,49.8,73.7,106.1
00:52:42.916,100.4,101.5,40.1,28.6,55.0,55.7,45.4,73.2,92.7
00:52:43.131,104.3,101.9,41.0,29.1,31.0,55.5,61.7,73.2,93.3
00:52:43.340,108.1,102.0,43.1,29.1,29.4,54.8,61.0,72.6,93.0
00:52:43.553,111.9,91.4,64.6,30.3,30.4,55.5,60.1,73.0,91.8
00:52:43.765,115.7,89.6,66.3,30.5,31.0,54.5,59.9,73.1,91.2
00:52:43.977,119.5,90.0,101.3,31.8,28.6,44.4,60.4,49.8,91.1
00:52:44.189,123.4,91.0,101.3,35.7,28.6,43.0,57.9,44.4,77.6
00:52:44.401,127.2,91.6,101.4,37.3,29.7,30.8,56.2,54.0,73.5
00:52:44.613,131.0,92.7,101.1,41.9,29.4,29.5,55.5,65.5,72.9
00:52:44.826,134.8,94.9,101.3,44.1,29.4,29.3,54.8,61.0,72.4
00:52:45.038,138.6,92.5,91.4,64.2,29.7,30.3,55.5,60.7,72.4
00:52:45.253,142.5,91.8,90.4,80.7,30.7,30.0,55.0,59.9,72.8
00:52:45.465,146.3,91.2,90.4,101.3,31.0,29.5,54.1,59.9,49.6
00:52:45.678,150.1,91.1,90.9,101.3,32.5,28.1,54.9,60.3,49.9
00:52:45.891,154.0,91.0,91.4,101.3,33.3,29.0,44.4,60.7,48.6
00:52:46.105,157.8,90.7,92.4,101.4,36.6,30.0,36.3,56.8,49.9
00:52:46.316,161.6,74.5,108.2,101.9,40.3,29.3,30.3,56.1,50.4
00:52:46.530,165.4,73.4,145.0,101.2,41.0,29.3,30.1,55.4,62.4
00:52:46.755,169.3,72.5,93.9,92.9,43.1,29.0,29.8,55.2,60.4
00:52:46.955,173.1,72.4,92.9,91.4,64.5,29.5,29.5,55.1,59.8
00:52:47.168,176.9,72.3,92.6,90.1,64.2,30.6,29.8,55.4,60.1
00:52:47.380,180.0,72.8,92.1,89.7,65.8,30.3,30.1,54.9,60.1
00:52:47.598,180.0,72.4,91.6,90.1,79.8,31.9,28.7,54.5,60.4
00:52:47.808,180.0,50.0,91.5,90.6,101.2,36.8,28.9,53.7,60.4
00:52:48.020,180.0,48.7,91.4,91.4,101.1,34.2,28.9,44.8,60.1
00:52:48.233,180.0,44.6,91.0,92.0,101.6,36.5,30.1,44.8,56.6
00:52:48.444,180.0,44.6,77.0,93.9,101.7,40.7,29.2,31.2,55.9
00:52:48.671,176.4,44.2,73.9,107.1,101.4,41.0,28.9,29.6,55.2
00:52:48.869,172.7,57.0,72.9,95.7,93.6,41.6,30.3,29.4,55.1
00:52:49.082,169.1,61.2,72.8,92.5,91.3,63.1,29.5,29.1,54.9
00:52:49.295,165.5,59.8,72.8,91.9,90.4,64.3,30.6,29.4,55.2
00:52:49.509,161.8,60.7,72.8,91.3,89.8,66.2,30.8,29.6,54.7
00:52:49.722,158.1,60.1,72.9,91.2,89.8,85.1,31.8,29.1,54.2
00:52:49.934,154.5,60.1,50.0,91.1,90.7,90.0,32.1,28.5,54.7
00:52:50.147,150.8,60.1,49.5,91.0,91.3,101.1,34.2,28.5,54.4
00:52:50.359,147.2,59.7,49.5,77.2,91.8,101.6,37.4,29.6,43.7
00:52:50.572,143.6,57.5,49.5,74.1,106.3,101.7,40.7,28.8,31.8
00:52:50.784,139.9,56.7,50.0,73.0,124.9,94.1,41.4,29.4,30.3
00:52:50.998,136.3,55.7,75.4,72.5,92.5,91.7,63.0,29.4,29.5
00:52:51.212,132.6,55.0,61.6,72.4,92.7,90.7,64.0,30.4,29.7
00:52:51.428,128.9,54.8,60.2,72.4,92.1,89.4,68.3,30.7,29.4
00:52:51.641,125.3,55.2,60.5,72.4,91.4,89.4,80.2,30.9,29.2
00:52:51.851,121.6,54.7,60.1,50.0,90.9,90.7,101.1,40.7,28.3
00:52:52.074,118.0,54.3,60.0,49.1,90.9,90.8,101.5,36.8,29.2
00:52:52.282,114.3,45.0,60.2,49.5,91.3,92.7,101.7,40.3,29.4
00:52:52.490,110.7,31.4,56.2,50.5,73.6,92.6,94.5,42.3,29.5
00:52:52.703,107.1,30.1,55.5,60.8,72.6,92.3,91.3,64.6,29.7
00:52:52.915,103.4,29.8,55.7,60.2,72.6,91.5,90.3,66.4,30.8
00:52:53.131,99.7,29.5,55.2,60.1,72.7,91.0,89.8,101.5,31.0
00:52:53.346,96.1,29.3,54.7,60.5,72.8,90.9,89.8,101.5,31.6
00:52:53.563,92.4,29.3,54.7,60.1,72.8,90.9,89.8,101.5,31.6
00:52:53.775,88.7,29.3,54.7,60.6,72.8,90.9,89.8,101.5,31.0
00:52:54.022,85.0,29.8,54.7,59.7,72.7,91.0,90.3,101.6,30.3
00:52:54.207,81.3,30.0,55.2,60.3,72.6,91.6,90.8,64.6,29.2
00:52:54.416,77.7,30.3,55.0,60.8,73.1,92.5,92.7,42.8,29.5
00:52:54.626,74.0,30.3,55.7,51.4,73.7,94.2,102.1,40.3,28.9
00:52:54.841,70.4,43.3,56.9,49.1,91.3,92.2,101.5,36.8,28.3
00:52:55.052,66.8,54.3,59.6,48.7,91.3,90.7,101.1,33.3,28.3
00:52:55.263,63.1,54.7,60.0,49.6,91.4,89.8,79.7,31.7,30.3
00:52:55.478,59.5,54.7,60.5,72.4,91.5,89.8,64.7,30.3,29.2
00:52:55.703,55.9,54.8,60.2,72.4,92.6,90.8,64.0,29.9,29.5
00:52:55.907,52.2,55.0,61.7,72.5,92.9,92.2,43.0,29.4,29.7
00:52:56.112,48.6,56.0,67.0,72.6,92.7,95.0,40.9,28.8,30.5
00:52:56.328,44.9,56.7,50.0,73.6,102.1,101.6,40.2,29.6,44.1
00:52:56.548,41.3,57.0,49.5,74.5,92.8,101.2,37.0,30.3,44.1
00:52:56.765,37.7,60.5,49.5,91.1,92.2,101.1,34.2,28.5,53.9
00:52:56.971,34.0,60.1,49.5,91.1,90.8,101.1,41.1,28.5,54.7
00:52:57.176,30.3,59.2,50.0,91.2,90.3,101.1,31.8,29.1,54.2
00:52:57.390,26.7,60.1,72.9,91.2,89.5,83.7,30.8,29.6,54.7
00:52:57.602,23.0,59.6,72.8,91.4,89.4,64.8,29.8,29.4,55.2
00:52:57.815,19.4,60.2,72.8,91.9,90.3,63.2,30.1,29.9,54.9
00:52:58.027,15.7,61.2,72.8,92.5,91.3,62.6,29.5,30.3,55.1
00:52:58.239,12.1,60.9,72.9,92.7,93.6,41.2,29.0,29.9,55.2
00:52:58.450,8.5,57.0,73.4,94.2,101.4,40.5,29.2,30.3,56.3
00:52:58.663,4.8,50.0,74.3,94.0,101.7,40.7,29.2,44.8,56.6
00:52:58.875,1.2,44.2,78.3,102.1,101.6,37.0,30.5,44.8,58.1
00:52:59.088,0.0,44.6,91.4,91.5,101.1,34.2,28.9,44.8,58.4
00:52:59.301,0.0,44.6,91.4,91.4,101.1,39.1,28.9,53.7,60.0
00:52:59.540,0.0,50.1,91.5,90.6,101.1,31.1,28.7,54.5,60.0
00:52:59.727,0.0,50.5,91.5,90.1,84.2,30.8,30.1,54.9,60.1
00:52:59.941,0.0,72.4,91.7,90.1,66.6,29.8,29.8,55.4,60.1
00:53:00.150,0.0,72.3,92.6,90.1,63.8,30.0,29.5,55.1,59.8
00:53:00.371,3.8,72.3,93.7,91.0,63.5,29.5,29.2,55.2,60.4
00:53:00.575,7.7,72.4,96.0,92.9,43.0,29.0,30.3,54.9,62.8
00:53:00.791,11.5,72.5,108.1,101.1,41.0,29.3,30.5,55.6,45.2
00:53:00.998,15.3,73.5,117.2,101.9,40.8,29.2,30.8,56.7,49.9
00:53:01.211,19.1,74.9,116.6,101.4,38.5,29.2,44.4,60.8,44.1
00:53:01.423,22.9,91.0,92.0,100.9,34.4,29.0,44.0,59.9,48.2
00:53:01.637,26.7,91.0,91.4,101.3,40.8,28.1,54.6,60.8,49.9
00:53:01.850,30.6,91.1,90.9,101.3,32.0,29.0,54.1,60.3,49.6
00:53:02.065,34.4,91.5,90.4,101.4,30.5,29.5,54.1,59.9,72.8
00:53:02.280,38.3,91.6,90.4,101.9,30.7,30.6,55.0,59.9,72.7
00:53:02.495,42.2,91.8,90.9,64.8,29.7,30.3,55.1,60.0,72.7
00:53:02.706,46.0,93.3,91.4,64.2,29.9,30.0,54.8,60.6,72.4
00:53:02.918,49.8,95.3,101.8,44.5,29.4,29.8,54.9,61.6,72.9
00:53:03.129,53.6,92.9,102.0,40.3,28.9,29.3,56.0,56.7,73.5
00:53:03.342,57.5,92.7,102.3,39.6,28.8,43.0,56.8,44.4,74.5
00:53:03.569,61.3,92.1,101.4,35.9,31.0,43.0,57.5,44.4,91.0
00:53:03.768,65.1,91.1,101.3,41.0,28.6,54.1,60.3,49.8,91.1
00:53:03.983,68.9,90.1,101.3,31.8,29.4,54.5,59.9,73.1,91.2
00:53:04.197,72.8,89.2,101.8,31.0,30.2,54.5,59.5,73.0,91.8
00:53:04.426,76.7,90.1,70.3,29.4,31.8,55.5,59.6,72.6,93.0
00:53:04.626,80.5,92.4,62.7,29.1,29.4,55.4,60.8,73.1,93.3
00:53:04.837,84.4,101.6,41.0,29.4,44.9,55.7,45.8,74.2,92.1
00:53:05.051,88.2,101.5,39.9,30.7,54.3,57.0,48.0,90.9,91.5
00:53:05.265,92.1,101.3,36.9,29.1,54.6,59.5,48.0,91.3,91.0
00:53:05.483,95.9,101.3,36.9,28.8,54.6,59.5,46.2,91.7,91.0
00:53:05.720,99.8,101.3,36.9,29.1,54.6,59.4,46.2,91.2,91.5
00:53:05.905,103.6,101.3,34.9,29.7,41.7,57.0,46.2,74.7,92.5
00:53:06.117,107.4,101.4,40.8,29.4,44.9,56.6,45.4,74.1,93.2
00:53:06.340,111.2,101.5,42.0,29.1,30.5,55.0,61.2,73.1,92.2
00:53:06.542,115.0,92.5,64.5,29.7,29.7,55.2,59.6,73.0,91.9
00:53:06.754,118.9,90.1,65.7,29.9,30.2,54.5,59.9,73.0,91.2
00:53:06.968,122.7,89.6,101.3,31.2,29.1,44.4,59.5,49.8,91.1
00:53:07.179,126.5,91.0,101.3,37.3,28.6,43.0,61.2,44.4,91.0
00:53:07.391,130.4,91.6,101.4,36.4,29.7,43.0,56.7,49.8,73.5
00:53:07.608,134.2,92.7,101.6,41.5,28.8,30.0,55.5,61.3,72.5
00:53:07.815,138.0,96.6,101.3,44.4,29.4,29.3,54.8,61.0,72.4
