Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
16:56:08.774,21.1,73.6,17.3,18.9,25.3,24.0,39.5,43.4,43.1
16:56:08.973,24.7,73.1,17.0,18.9,24.8,22.8,40.4,56.5,42.5
16:56:09.174,28.4,73.2,18.0,16.7,23.9,36.3,40.0,57.4,40.9
16:56:09.381,32.0,73.8,21.2,17.0,25.4,47.5,39.3,105.6,41.5
16:56:09.603,35.7,74.4,36.4,16.4,25.7,34.0,22.2,0.0,40.9
16:56:09.824,39.7,75.5,26.8,17.0,17.0,29.8,22.5,0.0,40.4
16:56:10.024,43.7,83.2,76.8,17.0,16.7,26.1,16.1,43.0,40.9
16:56:10.228,47.3,106.8,76.3,17.0,25.7,25.8,16.1,42.3,40.9
16:56:10.432,51.0,107.4,75.3,16.7,27.1,26.1,22.5,40.9,41.8
16:56:10.636,54.6,108.0,74.4,16.7,16.7,24.6,23.4,40.0,43.7
16:56:10.840,58.3,109.1,74.4,16.3,18.0,22.8,44.8,39.1,43.9
16:56:11.043,62.0,45.6,74.5,17.0,18.3,24.3,43.0,41.2,59.5
16:56:11.244,65.6,42.3,75.0,19.9,17.3,16.4,43.2,22.4,62.4
16:56:11.451,69.2,42.1,75.6,29.7,35.7,25.8,49.8,23.0,59.8
16:56:11.651,72.9,40.2,77.5,29.4,18.0,24.9,33.9,22.1,58.7
16:56:11.869,76.5,40.9,107.1,29.9,16.4,16.4,32.4,21.1,0.0
16:56:12.074,80.5,40.5,107.1,76.0,16.4,24.6,25.2,21.5,44.5
16:56:12.279,84.2,40.5,107.7,75.0,16.4,25.2,25.7,22.4,41.3
16:56:12.485,87.9,40.0,108.3,74.0,16.0,26.4,26.0,21.1,41.6
16:56:12.693,91.6,40.0,199.0,73.5,16.0,16.1,24.6,23.0,40.1
16:56:12.903,95.3,40.5,198.9,74.0,16.7,17.4,24.6,22.7,39.7
16:56:13.102,99.1,43.8,44.5,73.6,17.3,17.4,16.1,43.0,40.1
16:56:13.301,102.7,44.0,41.2,74.1,18.0,17.7,16.1,47.4,20.9
16:56:13.501,106.3,45.2,41.5,74.8,29.1,27.5,16.1,49.4,22.8
16:56:13.702,109.9,43.4,42.7,76.2,29.6,18.0,16.1,53.3,23.9
16:56:13.904,113.5,57.0,41.7,107.2,29.4,16.4,25.5,34.0,22.2
