Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
22:37:57.377,12.0,57.3,71.8,71.2,73.2,88.7,60.2,29.4,30.3
22:37:57.580,15.9,56.8,72.3,71.3,75.8,88.1,60.4,29.1,29.7
22:37:57.792,19.7,56.7,70.9,47.5,74.2,88.5,61.3,29.1,30.1
22:37:57.999,23.5,56.7,46.9,46.1,73.3,88.4,61.5,29.6,29.5
22:37:58.208,27.3,56.6,52.6,46.5,69.5,88.8,62.5,29.4,28.9
22:37:58.419,31.0,56.5,60.9,46.9,68.6,89.1,76.2,29.9,29.7
22:37:58.629,34.8,56.8,72.5,47.3,67.8,88.2,79.4,30.2,30.1
22:37:58.839,38.6,56.9,84.0,47.4,68.2,88.2,82.6,31.2,28.6
22:37:59.051,42.4,57.2,84.0,46.9,68.6,88.2,85.9,32.2,28.9
22:37:59.265,46.2,56.9,83.9,48.7,69.0,87.4,96.1,37.0,29.2
22:37:59.477,50.0,57.0,83.9,47.9,71.9,87.5,96.2,37.9,28.3
22:37:59.692,53.9,50.0,84.0,58.7,70.7,75.2,96.2,37.2,28.3
22:37:59.903,57.7,46.6,84.0,57.7,70.0,73.3,96.6,39.5,29.2
22:38:00.115,61.5,46.7,58.3,57.3,70.1,72.4,90.1,60.6,28.3
22:38:00.328,65.4,30.8,57.8,57.9,69.7,71.8,89.1,61.4,28.3
22:38:00.536,69.2,29.8,56.8,59.6,49.8,74.9,88.6,61.2,28.9
22:38:00.753,72.9,30.0,56.6,71.9,46.3,73.6,88.5,62.2,28.9
22:38:00.958,76.7,29.5,56.9,72.0,46.7,70.7,88.9,63.7,29.5
22:38:01.178,80.5,28.9,56.5,72.9,47.1,68.5,88.8,78.3,29.2
22:38:01.380,84.3,29.3,56.5,73.9,47.1,67.6,88.7,76.2,30.3
22:38:01.592,88.1,29.5,56.5,71.9,47.1,68.0,88.7,96.2,30.1
22:38:01.805,91.9,28.8,56.9,83.6,46.7,68.5,87.9,96.6,31.0
22:38:02.017,95.7,29.0,57.3,83.5,48.5,69.9,87.9,96.1,32.6
22:38:02.230,99.6,29.3,58.2,83.6,49.8,71.9,88.4,96.1,36.9
22:38:02.452,103.4,28.4,57.1,60.6,58.2,70.2,74.9,90.0,37.9
22:38:02.655,107.3,29.3,57.2,58.6,58.7,51.1,73.5,96.1,39.7
22:38:02.872,111.1,28.7,57.8,58.4,59.2,50.0,73.4,96.7,39.9
22:38:03.076,114.9,28.7,30.7,57.7,58.3,46.9,74.1,90.0,60.0
22:38:03.296,118.6,28.4,31.0,56.7,59.7,45.9,86.3,89.0,60.6
22:38:03.500,122.4,29.3,118.3,56.8,61.3,46.7,73.3,88.4,61.1
22:38:03.723,126.3,29.0,29.9,56.6,70.9,47.2,70.0,88.8,61.7
22:38:03.927,130.1,29.5,29.4,56.6,71.4,45.3,68.5,89.2,63.1
22:38:04.143,133.9,29.3,29.7,56.9,72.4,45.2,67.7,89.5,78.2
22:38:04.343,137.7,29.8,30.0,56.5,72.9,45.2,68.1,89.1,81.0
22:38:04.566,141.4,30.0,28.6,56.5,83.8,47.2,68.5,88.6,83.4
22:38:04.767,145.3,31.1,29.4,49.6,83.8,46.3,70.0,88.3,96.3
22:38:04.988,149.1,32.1,29.2,50.0,83.8,48.1,72.4,88.8,96.3
22:38:05.195,152.9,37.7,28.3,47.5,83.8,49.9,70.3,75.3,96.3
22:38:05.403,156.7,37.0,29.2,44.5,58.8,58.1,69.1,73.4,96.3
22:38:05.618,160.5,39.3,29.2,31.5,58.2,58.1,70.9,72.8,96.0
22:38:05.821,164.3,39.5,29.2,30.4,57.2,58.2,50.3,74.4,90.2
22:38:06.031,168.0,60.0,29.7,29.4,56.6,58.4,47.2,86.3,88.4
22:38:06.251,171.8,60.1,28.9,29.7,56.5,59.0,45.8,73.6,88.7
22:38:06.453,175.6,60.7,29.4,29.2,56.4,64.4,46.2,71.6,88.6
22:38:06.660,179.4,61.2,30.0,29.4,56.7,71.3,46.6,68.5,88.9
22:38:06.894,180.0,63.2,29.7,29.4,56.7,71.9,46.6,68.1,88.9
22:38:07.081,180.0,62.4,29.7,29.4,56.7,71.9,46.6,68.1,88.9
22:38:07.290,180.0,62.4,29.7,29.4,56.8,71.4,46.6,68.1,88.9
22:38:07.500,180.0,62.4,29.7,29.4,56.7,71.9,46.6,68.1,88.9
22:38:07.722,180.0,62.4,29.7,29.4,56.3,70.5,46.6,68.1,88.9
22:38:07.923,180.0,62.4,29.7,29.4,56.8,71.9,46.6,68.1,88.9
22:38:08.132,176.4,62.4,29.7,29.4,56.8,70.5,46.6,68.1,88.6
22:38:08.362,172.8,61.8,30.5,28.6,56.7,70.4,46.2,69.9,88.7
22:38:08.559,169.2,61.2,29.4,29.1,56.9,72.1,45.8,73.6,89.1
22:38:08.762,165.6,60.7,29.4,29.7,56.9,59.0,47.2,77.0,88.9
22:38:08.972,162.0,60.1,28.9,29.4,57.0,59.2,50.3,74.4,90.7
