Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
18:35:30.679,12.1,46.0,84.6,44.4,70.0,89.3,97.0,34.6,27.2
18:35:30.889,16.0,45.7,84.2,53.1,70.0,89.7,97.0,31.2,27.4
18:35:31.101,19.8,43.8,84.2,49.8,70.0,90.2,97.0,32.2,26.9
18:35:31.314,23.6,43.4,58.3,56.5,70.4,89.5,97.1,37.0,26.9
18:35:31.526,27.5,45.3,57.6,56.6,70.4,90.9,97.5,36.8,26.9
18:35:31.739,31.3,29.5,57.0,56.4,70.0,90.7,97.6,40.0,26.6
18:35:31.952,35.1,28.4,56.4,57.6,69.1,70.4,90.9,59.1,26.6
18:35:32.160,38.9,29.5,56.4,57.1,53.2,70.2,89.5,59.6,27.2
18:35:32.372,42.7,28.1,55.8,57.1,52.7,69.0,89.0,62.0,27.7
18:35:32.582,46.5,27.5,55.7,57.0,52.8,69.3,88.5,80.0,28.3
18:35:32.792,50.3,28.7,56.5,57.9,52.7,69.2,88.9,62.5,29.5
18:35:33.003,54.1,27.2,56.2,60.7,52.7,69.2,88.9,96.9,29.2
18:35:33.216,57.9,26.3,56.2,83.8,52.4,69.5,89.8,97.3,34.4
18:35:33.429,61.7,27.5,56.6,83.8,56.5,69.5,89.8,97.0,31.0
18:35:33.643,65.6,26.9,44.3,58.8,59.4,69.5,89.5,97.0,36.0
18:35:33.858,69.4,26.9,56.9,57.3,56.7,57.0,90.9,97.5,36.9
18:35:34.066,73.2,26.9,29.4,56.6,56.6,53.5,90.7,97.6,37.6
18:35:34.278,77.0,26.9,29.2,56.4,56.5,52.4,116.5,91.8,58.9
18:35:34.488,80.8,26.6,28.6,56.3,79.5,51.9,71.1,89.9,59.8
18:35:34.698,84.6,27.2,30.2,55.8,58.9,52.3,69.5,89.3,60.4
18:35:34.907,88.4,27.8,27.1,55.3,58.2,52.3,69.4,89.2,61.5
18:35:35.117,92.1,27.5,28.3,56.1,83.3,52.3,69.3,89.2,76.2
18:35:35.331,95.9,29.0,27.7,45.2,83.6,52.3,69.1,89.7,81.0
18:35:35.539,99.7,29.2,27.1,45.6,84.5,52.8,69.1,89.7,97.1
18:35:35.752,103.5,29.5,27.4,46.1,61.6,53.3,70.4,90.7,97.1
18:35:35.964,107.4,31.1,26.5,43.5,58.2,60.1,70.4,89.9,97.2
18:35:36.178,111.2,36.1,27.4,56.6,57.0,58.3,70.5,91.3,97.2
18:35:36.394,115.0,37.0,26.5,29.4,56.5,57.6,58.4,129.4,97.4
18:35:36.618,118.8,37.7,27.4,29.7,56.6,58.4,52.9,0.0,90.6
18:35:36.829,123.0,58.8,27.1,28.5,56.1,58.1,52.7,69.6,89.2
18:35:37.037,126.7,60.4,27.7,27.7,55.6,58.7,51.9,69.5,88.7
18:35:37.247,130.5,60.1,28.3,27.1,56.0,58.8,52.8,69.3,88.6
18:35:37.458,134.3,61.7,28.9,28.3,56.0,60.8,52.8,69.2,88.7
18:35:37.668,138.1,76.4,29.2,26.8,56.5,61.9,52.4,69.5,89.5
18:35:37.879,141.8,81.1,34.4,27.1,56.5,60.0,52.9,69.5,89.9
18:35:38.096,145.6,97.1,31.0,27.4,45.4,60.1,56.6,70.0,90.0
18:35:38.302,149.5,97.1,34.6,26.5,45.5,57.6,56.8,69.9,90.1
18:35:38.515,153.3,97.2,36.9,26.5,30.7,57.0,56.5,70.4,91.5
18:35:38.727,157.1,97.3,37.1,26.5,29.1,55.9,57.2,70.9,91.7
18:35:38.938,160.9,97.4,58.7,27.1,29.4,55.7,59.1,53.7,70.9
18:35:39.151,164.7,90.6,59.7,28.0,29.7,55.7,59.2,53.2,69.5
18:35:39.359,168.5,89.2,61.7,27.7,28.3,55.2,59.3,52.7,69.7
18:35:39.570,172.3,89.1,65.3,28.3,27.7,55.5,61.3,52.7,70.0
18:35:39.782,176.1,88.6,79.9,28.6,28.0,44.6,83.6,52.7,70.2
18:35:39.996,179.9,89.1,97.2,29.1,26.5,45.4,84.1,53.2,68.9
18:35:40.208,180.0,89.5,97.2,33.6,27.4,45.4,84.0,53.7,69.7
18:35:40.417,180.0,89.5,97.2,34.9,27.4,45.4,84.0,53.7,69.3
18:35:40.629,180.0,89.5,97.2,34.9,27.4,45.4,84.0,53.7,69.3
18:35:40.841,180.0,89.5,97.2,34.9,27.4,45.4,84.0,52.8,69.3
18:35:41.052,180.0,89.5,97.2,34.9,27.4,45.4,84.0,53.7,68.9
18:35:41.264,180.0,89.5,97.2,34.8,27.4,45.4,84.0,53.7,69.3
18:35:41.475,176.4,89.5,97.2,34.9,27.4,45.4,84.0,53.7,68.9
18:35:41.689,172.7,89.1,97.2,30.2,26.5,45.5,84.1,53.2,70.2
18:35:41.900,169.1,89.1,81.3,29.1,28.0,44.7,63.3,52.7,70.4
18:35:42.111,165.5,88.7,79.8,28.0,27.7,55.5,59.2,52.7,69.2
18:35:42.322,161.8,88.7,62.3,27.4,27.4,55.2,60.3,53.2,70.2
18:35:42.533,158.2,89.2,60.3,27.7,29.7,56.1,59.0,53.2,70.4
18:35:42.746,154.6,90.6,59.3,27.1,28.9,55.7,60.2,53.7,115.0
18:35:42.960,151.0,97.5,59.2,27.4,29.1,55.9,57.6,70.4,91.6
18:35:43.172,147.3,97.3,36.6,26.5,30.2,57.0,56.9,70.0,89.7
18:35:43.386,143.7,97.2,36.4,26.5,56.7,58.0,56.6,70.0,90.0
18:35:43.597,140.0,97.1,32.0,26.5,45.5,58.8,56.5,69.9,89.9
18:35:43.810,136.4,97.1,33.1,27.1,56.5,84.0,53.3,69.1,89.5
18:35:44.023,132.7,80.6,29.7,26.8,56.0,60.8,52.7,70.0,88.7
18:35:44.241,129.1,75.9,28.6,27.7,56.0,59.4,52.7,70.1,88.7
18:35:44.446,125.4,60.7,29.2,27.1,56.0,59.7,52.7,69.9,89.1
18:35:44.656,121.8,60.0,27.7,27.7,55.6,59.1,52.7,70.0,89.6
18:35:44.868,118.2,59.4,27.1,27.7,56.1,58.5,53.3,70.7,91.5
18:35:45.082,114.6,58.4,27.4,29.1,56.3,59.0,53.4,129.4,97.3
18:35:45.294,110.9,36.8,26.5,28.6,56.5,59.8,70.5,128.1,97.2
18:35:45.508,107.3,36.1,27.4,57.0,57.6,58.6,70.5,90.3,97.2
18:35:45.723,103.6,34.2,26.5,43.4,60.4,59.0,69.5,90.7,97.1
18:35:45.931,100.0,30.6,27.4,46.0,83.6,53.3,69.1,89.7,97.1
18:35:46.141,96.4,29.8,27.1,45.2,60.1,52.8,69.1,89.7,80.6
18:35:46.351,92.8,28.8,27.1,44.8,63.0,52.3,68.8,89.3,76.1
18:35:46.558,89.2,28.4,29.2,56.1,59.7,52.3,69.4,89.2,61.0
18:35:46.768,85.6,27.8,28.0,54.9,60.0,52.3,69.5,89.4,60.4
18:35:46.988,82.0,27.2,30.2,55.5,59.2,52.8,70.2,90.3,59.3
18:35:47.192,78.4,26.6,28.6,56.0,60.4,52.4,129.1,97.7,58.3
18:35:47.404,74.7,26.9,29.7,56.4,59.7,53.8,90.7,97.6,37.8
18:35:47.621,71.1,26.9,30.7,56.7,56.4,57.0,90.5,97.4,36.0
18:35:47.827,67.5,26.9,56.5,57.9,56.7,63.1,89.9,97.4,31.6
18:35:48.039,63.9,26.9,44.3,59.0,60.7,69.9,89.8,97.0,33.1
18:35:48.251,60.2,27.5,56.2,83.8,53.2,69.5,89.7,97.0,29.2
18:35:48.463,56.6,26.3,56.2,60.0,52.7,68.8,88.9,80.3,29.5
18:35:48.671,53.0,28.1,56.2,60.1,52.2,68.9,88.8,69.1,28.3
18:35:48.880,49.4,27.5,55.7,59.1,52.2,69.0,88.5,61.2,27.7
18:35:49.093,45.8,29.0,55.3,58.4,52.7,69.2,89.0,60.5,27.2
18:35:49.300,42.2,28.1,55.8,59.0,52.4,69.7,90.8,59.1,26.6
18:35:49.513,38.6,28.7,56.3,57.0,70.5,70.4,97.7,40.0,27.4
18:35:49.724,35.0,29.8,56.5,56.7,70.0,91.8,97.6,36.8,26.9
18:35:49.936,31.3,57.0,57.2,56.6,70.4,89.9,97.1,35.3,26.9
18:35:50.148,27.7,43.4,58.7,57.3,70.4,89.8,96.9,32.2,27.7
18:35:50.362,24.1,46.0,84.6,53.6,70.0,89.7,97.0,34.6,27.2
18:35:50.575,20.4,45.6,63.3,53.1,70.0,89.3,97.0,29.9,26.3
18:35:50.783,16.8,45.2,60.5,52.5,69.2,88.8,81.1,28.8,27.7
18:35:51.001,13.2,55.7,60.6,52.0,72.0,88.4,76.0,29.9,27.5
18:35:51.203,9.6,55.7,60.3,52.1,69.4,88.5,62.2,27.9,27.2
18:35:51.412,6.0,55.4,58.5,52.5,69.6,88.9,60.2,27.4,28.9
18:35:51.625,2.4,55.9,58.2,53.4,106.3,89.9,59.9,27.4,27.7
18:35:51.837,0.0,55.5,58.5,62.0,91.7,92.2,59.1,26.8,28.3
18:35:52.050,0.0,56.0,58.5,76.1,91.7,92.2,59.1,26.8,28.3
18:35:52.262,0.0,56.0,58.5,61.8,91.2,92.2,59.1,26.8,28.3
18:35:52.474,0.0,56.0,59.5,62.1,91.3,91.7,59.1,26.8,28.3
18:35:52.685,0.0,56.0,58.6,69.4,91.3,92.2,59.0,26.8,28.3
18:35:52.898,0.0,56.4,59.2,53.6,91.3,92.2,59.1,26.8,28.3
18:35:53.110,3.8,56.0,58.8,53.6,91.7,92.2,58.6,26.8,30.1
18:35:53.323,7.6,55.5,58.8,53.1,106.3,89.9,59.6,27.4,28.9
18:35:53.533,11.4,55.9,58.8,52.5,70.1,89.4,59.8,27.9,28.0
