Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
00:39:42.442,180.0,83.7,36.4,35.9,61.1,83.2,42.8,63.7,85.4
00:39:42.442,180.0,85.2,37.1,35.4,61.1,83.1,44.2,63.6,85.9
00:39:42.442,180.0,98.3,41.3,35.7,60.7,83.1,43.0,63.1,86.8
00:39:42.442,176.3,97.8,45.3,35.1,51.9,65.2,56.6,62.7,87.0
00:39:42.442,172.7,97.9,56.6,35.1,56.6,62.8,58.9,49.4,100.6
00:39:42.498,169.1,98.5,65.8,35.6,38.2,60.8,58.2,45.4,69.2
00:39:42.705,165.4,96.9,65.9,35.4,35.9,60.1,57.5,43.2,64.2
00:39:42.913,161.8,85.4,83.2,35.9,36.2,60.4,58.1,44.0,62.6
00:39:43.127,158.2,85.4,83.0,36.1,36.4,59.1,66.0,44.4,65.5
00:39:43.337,154.6,85.3,83.7,35.9,36.2,50.4,83.2,43.6,63.1
00:39:43.546,151.0,85.4,85.6,37.0,35.6,50.2,83.2,42.8,62.5
00:39:43.758,147.4,85.9,98.3,38.7,35.4,50.5,83.1,43.4,63.4
00:39:43.970,143.7,86.5,98.8,46.6,34.6,50.5,64.8,65.0,63.4
00:39:44.182,140.1,86.2,99.2,46.4,35.4,56.5,62.7,58.6,63.4
00:39:44.396,136.5,96.8,99.4,65.3,35.1,36.1,60.7,67.1,44.0
00:39:44.609,132.8,70.3,97.3,65.6,35.6,36.3,60.6,66.6,42.9
00:39:44.819,129.2,63.2,86.2,67.6,35.4,35.3,60.0,66.7,43.3
00:39:45.027,125.6,65.6,85.7,82.3,37.3,36.3,60.3,83.3,43.3
00:39:45.237,122.0,63.5,86.2,85.1,36.4,35.6,49.8,83.1,42.9
00:39:45.451,118.4,62.5,86.3,98.0,39.4,35.0,50.5,83.1,65.8
00:39:45.663,114.8,63.4,99.9,97.6,47.4,35.0,50.5,65.1,57.1
00:39:45.874,111.1,59.6,101.9,97.7,65.2,35.0,36.5,61.2,66.3
00:39:46.089,107.5,60.2,70.3,87.2,67.2,36.1,35.8,60.0,67.3
00:39:46.299,103.8,43.8,65.7,85.4,71.8,36.3,35.5,60.3,68.8
00:39:46.531,100.2,44.6,0.0,85.4,84.8,37.0,36.5,61.2,83.4
00:39:46.755,96.2,43.8,63.0,86.2,98.6,37.2,36.0,61.2,83.3
00:39:46.957,92.5,42.6,63.8,85.8,98.1,37.7,36.0,61.2,83.3
00:39:47.172,88.9,42.1,63.4,85.8,98.6,37.2,35.2,61.2,83.3
