Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
17:24:32.573,12.1,56.8,61.0,70.6,87.8,80.5,30.3,28.5,56.7
17:24:32.783,16.0,83.7,57.2,70.6,87.8,82.3,31.3,28.8,56.9
17:24:33.037,19.8,84.1,59.0,71.4,87.5,94.7,36.0,27.9,46.8
17:24:33.213,23.7,84.1,60.5,71.4,88.0,94.7,36.3,28.0,57.0
17:24:33.425,27.5,59.8,78.1,74.0,89.0,94.7,39.7,27.9,31.8
17:24:33.637,31.4,58.8,82.3,61.5,89.5,90.2,40.0,27.9,30.3
17:24:33.849,35.2,57.7,82.8,60.1,90.2,89.1,60.1,28.8,29.2
17:24:34.068,39.0,57.1,85.3,59.5,90.0,88.1,60.2,28.5,29.4
17:24:34.279,42.8,57.0,83.8,58.1,130.4,87.6,60.3,29.1,28.9
17:24:34.489,46.7,56.8,86.6,58.4,71.0,87.9,63.2,29.6,29.2
17:24:34.701,50.5,56.4,83.9,59.3,70.5,88.3,80.0,29.4,29.4
17:24:34.915,54.3,56.4,84.7,58.9,70.8,88.3,80.2,30.4,28.0
17:24:35.128,58.2,56.7,84.6,58.4,70.8,87.9,80.8,30.7,28.3
17:24:35.342,62.0,56.7,83.7,58.1,70.3,87.9,94.7,33.0,28.6
17:24:35.556,65.9,56.8,84.5,59.4,72.0,87.9,94.7,36.1,27.7
17:24:35.771,69.7,45.0,84.5,61.7,73.3,88.0,94.7,37.0,28.6
17:24:35.985,73.6,47.2,60.2,69.9,72.9,88.6,94.7,39.8,28.0
17:24:36.207,77.4,30.8,58.6,82.4,72.5,90.1,90.1,59.5,27.7
17:24:36.412,81.3,30.6,57.1,83.3,58.9,89.9,88.7,60.0,28.6
17:24:36.629,85.1,29.5,56.5,83.3,58.3,90.2,88.1,61.0,28.3
17:24:36.840,89.0,29.1,56.8,86.3,58.3,70.6,88.4,61.7,28.9
17:24:37.050,92.8,28.4,56.4,84.0,59.2,70.5,88.3,75.4,29.5
17:24:37.263,96.6,29.5,56.4,84.2,58.7,70.4,88.3,79.7,29.2
17:24:37.475,100.4,29.0,56.8,84.2,57.9,70.3,87.9,80.3,30.1
17:24:37.689,104.3,28.4,56.8,83.6,58.3,70.3,87.9,94.7,31.0
17:24:37.907,108.1,28.7,56.5,84.1,58.4,70.3,88.0,95.1,36.2
17:24:38.130,112.0,28.1,56.9,59.5,59.8,73.7,87.7,94.7,36.0
17:24:38.335,115.8,28.1,57.9,58.8,83.5,61.4,89.1,95.1,38.3
17:24:38.545,119.7,28.1,30.7,57.7,82.7,59.4,89.3,90.5,59.3
17:24:38.764,123.5,28.1,30.5,57.1,82.7,58.4,107.3,88.6,59.8
17:24:38.978,127.4,27.8,59.0,56.6,83.1,58.3,126.9,88.0,60.4
17:24:39.190,131.3,28.4,30.2,56.5,90.1,58.2,71.1,88.0,62.4
17:24:39.403,135.1,29.0,29.1,56.7,83.8,59.1,70.5,88.3,75.6
17:24:39.616,139.0,28.7,29.4,56.3,83.6,58.3,70.4,88.7,79.5
17:24:39.828,142.8,29.3,28.0,56.3,84.4,58.2,70.8,88.3,79.6
17:24:40.041,146.6,29.5,29.2,56.9,83.9,58.7,70.8,88.3,81.6
17:24:40.254,150.5,31.1,28.6,45.0,84.3,58.4,71.6,88.8,94.4
17:24:40.467,154.3,36.3,27.7,56.6,62.8,59.8,73.8,88.9,94.8
17:24:40.679,158.1,36.1,28.6,32.3,58.6,67.3,72.9,89.5,94.9
17:24:40.907,161.9,40.5,27.7,30.7,58.4,82.7,59.5,89.2,89.9
17:24:41.120,165.7,60.1,28.6,29.7,56.9,82.3,58.9,0.0,88.4
17:24:41.337,169.9,60.8,28.3,29.9,56.7,82.8,58.3,154.0,87.8
17:24:41.552,173.8,60.9,28.9,29.4,56.7,83.8,59.0,70.6,88.2
17:24:41.761,177.6,61.5,28.6,29.1,56.6,84.6,59.9,70.5,88.6
17:24:41.974,180.0,75.3,29.2,28.6,56.6,83.5,59.6,70.8,88.5
17:24:42.189,180.0,79.8,29.7,28.6,56.6,83.6,59.6,70.4,88.5
17:24:42.402,180.0,79.4,29.7,28.6,56.6,83.6,59.0,70.4,88.5
17:24:42.614,180.0,79.8,29.7,28.6,56.6,83.5,59.5,70.4,88.5
17:24:42.827,180.0,79.8,29.7,28.6,56.6,83.2,59.6,70.4,88.5
17:24:43.040,180.0,79.8,29.7,28.6,56.6,83.5,59.6,70.8,88.5
17:24:43.252,176.3,79.8,29.7,28.6,56.6,83.6,59.6,70.8,88.6
17:24:43.467,172.7,62.6,29.2,29.1,56.6,83.8,59.0,70.9,88.6
17:24:43.679,169.1,61.1,29.4,28.9,56.6,82.8,59.0,71.5,87.8
17:24:43.892,165.4,60.5,29.1,29.4,56.7,82.3,58.3,72.5,88.4
17:24:44.105,161.8,59.8,28.3,29.9,56.9,82.1,58.5,153.5,89.8
17:24:44.318,158.1,59.7,27.7,30.2,57.9,82.5,59.5,107.4,94.9
17:24:44.532,154.4,39.5,27.7,30.5,58.6,70.5,72.9,89.4,94.9
17:24:44.744,150.8,36.8,27.7,49.8,63.2,59.4,72.9,88.4,94.9
17:24:44.956,147.1,36.3,27.7,45.0,84.3,58.4,71.6,88.3,81.2
