Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
17:08:06.090,0.0,8.5,7.9,7.2,6.6,7.2,7.9,9.2,9.9
17:08:06.280,0.0,8.5,7.9,7.2,6.6,7.2,7.9,9.2,9.9
17:08:06.486,0.0,8.5,7.9,7.2,6.6,7.2,7.9,9.2,9.9
17:08:06.652,0.0,8.5,7.9,7.2,6.9,7.2,7.9,9.2,9.9
17:08:06.841,0.0,8.5,7.9,7.2,6.6,7.2,7.9,9.2,9.9
17:08:07.029,3.4,8.5,7.9,7.2,6.9,7.2,7.9,9.2,9.9
17:08:07.217,6.8,8.5,7.9,7.2,6.9,7.2,7.9,9.2,9.9
17:08:07.409,10.2,8.2,7.5,7.2,6.9,7.6,8.2,9.5,9.9
17:08:07.594,13.5,9.2,7.5,6.9,6.9,6.6,8.5,9.5,9.6
17:08:07.780,16.9,9.2,7.2,6.9,6.9,6.9,7.9,9.9,9.6
17:08:07.969,20.3,8.5,8.2,6.6,6.9,6.9,7.9,8.8,9.6
17:08:08.155,23.7,8.6,7.9,6.5,6.9,7.2,8.2,9.2,9.6
17:08:08.343,27.1,9.6,8.5,7.5,6.9,6.3,8.5,9.2,9.6
17:08:08.531,30.4,9.2,8.2,7.2,6.9,6.2,7.5,9.9,9.6
17:08:08.719,33.8,9.2,8.2,7.2,6.9,6.6,6.6,8.5,9.9
17:08:08.907,37.2,8.9,8.9,6.9,6.6,6.6,6.9,8.8,9.9
17:08:09.096,40.6,8.9,8.5,7.9,6.6,6.9,7.2,7.9,8.9
17:08:09.283,44.0,9.9,8.2,7.5,6.6,6.9,7.6,8.2,8.9
17:08:09.472,47.4,9.9,9.2,7.2,6.2,6.9,6.6,8.5,9.2
17:08:09.661,50.8,9.9,8.8,8.2,6.2,6.9,6.6,7.5,9.2
17:08:09.847,54.1,9.6,8.5,7.9,7.2,6.9,6.9,7.9,9.6
17:08:10.036,57.5,9.6,9.9,7.9,7.2,6.9,7.2,8.2,8.5
17:08:10.223,60.9,9.6,9.6,8.5,6.9,6.9,7.2,8.5,8.5
17:08:10.412,64.3,9.6,9.2,8.2,6.9,6.9,6.6,7.5,9.2
17:08:10.600,67.7,9.6,8.9,7.9,7.5,6.9,6.6,7.8,9.6
17:08:10.788,71.1,9.9,8.9,8.9,7.5,6.9,6.6,6.9,8.2
17:08:10.978,74.4,9.9,9.9,8.5,7.2,6.6,6.6,7.2,8.5
17:08:11.169,77.8,8.9,9.9,8.2,8.2,6.6,5.6,7.5,9.2
17:08:11.351,81.2,8.9,9.9,9.2,7.8,6.6,5.6,6.6,8.2
17:08:11.543,84.6,9.2,9.6,8.9,7.5,6.2,6.9,6.9,8.2
17:08:11.727,87.9,9.6,9.6,8.5,7.2,6.3,6.9,6.9,8.5
17:08:11.923,91.3,9.6,9.6,9.6,8.2,7.2,5.6,7.2,7.9
17:08:12.105,94.7,8.5,9.6,9.2,7.9,6.9,5.6,6.2,7.9
17:08:12.292,98.1,8.9,9.6,8.9,7.5,6.9,5.6,6.2,7.2
17:08:12.479,101.5,9.2,9.6,8.9,8.5,6.6,5.6,6.6,7.2
17:08:12.678,104.9,8.2,9.9,9.9,8.2,7.6,6.6,6.6,7.5
17:08:12.854,108.3,8.5,9.9,9.9,9.2,7.2,6.6,6.9,7.9
17:08:13.042,111.6,8.9,8.9,9.6,8.5,8.2,6.6,6.9,6.9
17:08:13.238,115.0,7.9,8.9,9.6,9.9,7.9,6.6,6.9,7.2
17:08:13.419,118.4,8.2,9.2,9.6,9.2,7.6,7.6,6.9,7.5
17:08:13.606,121.8,8.5,9.6,9.6,8.9,7.6,7.2,6.9,6.6
17:08:13.795,125.2,7.6,9.9,9.6,8.9,8.2,6.9,6.9,6.6
17:08:13.989,128.5,7.9,8.5,9.6,9.9,7.9,6.9,6.9,6.9
17:08:14.169,131.9,8.2,8.9,9.6,9.6,7.5,6.6,6.9,6.9
17:08:14.358,135.3,7.2,9.2,9.6,9.2,8.5,6.6,6.9,7.2
17:08:14.549,138.7,7.5,8.2,9.6,9.2,8.2,7.5,6.9,6.2
17:08:14.732,142.1,7.6,8.5,9.9,9.2,7.9,7.2,6.6,6.2
17:08:14.933,145.4,6.9,8.9,9.9,8.9,8.9,6.9,6.5,6.6
17:08:15.107,148.8,6.9,9.2,8.9,8.9,8.5,6.6,6.2,6.6
17:08:15.302,152.2,7.2,8.2,9.2,8.9,9.6,7.6,6.2,6.6
17:08:15.485,155.6,7.6,8.5,9.2,10.2,9.2,8.5,7.2,6.6
17:08:15.678,159.0,6.6,7.5,9.6,10.3,8.9,8.2,7.2,6.6
17:08:15.859,162.3,6.6,7.9,9.9,10.3,8.9,7.9,6.9,6.6
17:08:16.047,165.7,6.9,8.2,8.5,10.2,9.9,8.9,6.9,6.6
17:08:16.234,169.1,6.9,7.2,8.9,8.9,9.6,8.5,6.6,6.2
17:08:16.423,172.5,7.2,7.2,9.2,8.9,9.6,8.2,7.5,6.2
17:08:16.610,175.9,6.2,7.5,8.2,8.9,9.2,7.9,7.2,6.2
17:08:16.801,179.2,6.2,7.9,8.5,9.2,9.2,8.9,7.2,6.2
17:08:16.986,180.0,6.6,6.9,8.9,9.2,9.2,8.9,8.2,7.2
17:08:17.174,180.0,6.6,6.9,8.9,9.2,9.2,8.5,8.2,7.2
17:08:17.361,180.0,6.6,6.9,8.9,9.2,9.2,8.5,8.2,7.2
17:08:17.549,180.0,6.6,6.9,8.9,9.2,9.2,8.5,8.2,7.2
17:08:17.738,180.0,6.6,6.9,8.9,9.2,9.2,8.5,8.2,7.2
17:08:17.925,180.0,6.6,6.9,8.9,9.2,9.2,8.5,8.2,7.2
17:08:18.113,180.0,6.6,6.9,8.9,9.2,9.2,8.5,8.2,7.2
17:08:18.300,176.8,6.6,6.9,8.9,9.2,9.2,8.9,8.2,6.2
17:08:18.487,173.6,6.6,6.9,8.5,9.2,9.2,8.9,7.2,6.2
17:08:18.675,170.3,6.3,7.9,8.5,9.2,9.2,7.9,7.2,6.2
17:08:18.864,167.1,6.2,7.5,8.2,8.9,9.2,8.2,7.5,6.2
17:08:19.054,163.9,6.2,7.5,9.2,8.9,9.6,8.5,6.6,6.2
17:08:19.239,160.7,7.2,7.2,8.9,8.9,9.9,8.9,6.9,6.6
17:08:19.428,157.5,6.9,8.2,8.5,10.2,9.9,7.9,6.9,6.6
17:08:19.614,154.3,6.9,7.9,9.9,10.2,8.9,8.2,7.2,6.6
17:08:19.805,151.0,6.6,7.5,9.6,10.2,9.2,8.5,7.2,6.6
17:08:19.990,147.8,6.6,8.5,9.2,10.2,9.2,7.6,6.2,6.6
17:08:20.181,144.6,7.2,8.2,8.9,8.9,8.2,6.6,6.2,6.6
17:08:20.366,141.4,7.2,9.2,8.9,8.9,8.5,6.9,6.6,6.6
17:08:20.554,138.2,6.9,8.9,9.9,8.9,8.9,7.2,6.6,6.2
17:08:20.741,134.9,7.9,8.5,9.9,9.2,7.9,7.5,6.9,6.2
