Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
00:01:16.477,0.0,95.7,93.7,15.0,15.7,51.6,81.7,69.9,119.2
00:01:16.709,13.0,94.7,94.3,15.0,16.4,51.4,90.8,69.4,114.0
00:01:16.948,25.9,94.2,70.5,13.7,15.7,51.4,85.9,113.4,173.4
00:01:17.188,39.1,93.6,95.4,14.0,16.7,52.3,85.9,69.3,163.0
00:01:17.427,52.1,93.1,70.1,14.3,17.0,52.3,87.2,69.9,105.3
00:01:17.647,65.0,92.9,25.9,14.7,19.3,53.6,71.3,16.7,105.7
00:01:17.883,77.6,92.8,19.9,13.3,63.4,55.4,71.2,70.4,105.1
00:01:18.114,90.4,92.4,19.3,13.3,58.6,56.7,55.7,56.7,105.0
00:01:18.351,103.2,92.7,18.3,13.3,56.6,56.9,70.1,118.9,105.5
00:01:18.584,116.2,70.7,16.0,14.7,54.6,58.7,70.4,114.2,104.6
00:01:18.819,129.0,70.5,16.7,14.3,52.7,60.1,70.2,119.0,105.6
00:01:19.053,141.9,92.8,16.4,14.0,52.6,60.4,70.5,119.0,105.2
00:01:19.288,154.8,69.4,15.7,15.0,52.1,60.3,70.0,120.0,96.7
00:01:19.517,167.6,68.0,16.0,14.7,52.4,62.2,70.3,120.1,95.2
00:01:19.750,180.4,68.5,15.0,15.7,51.9,86.7,68.6,120.2,94.2
00:01:19.986,193.1,67.0,14.0,16.4,52.7,84.5,68.6,204.0,93.5
00:01:20.218,206.2,68.4,14.7,16.7,52.7,76.3,68.5,106.5,93.0
00:01:20.450,218.9,30.3,14.7,16.4,56.6,76.0,69.4,106.7,92.9
00:01:20.683,231.6,21.6,13.3,61.4,57.2,70.5,70.8,105.8,92.8
00:01:20.917,244.5,18.4,13.3,62.4,58.9,74.2,71.0,104.4,92.7
00:01:21.151,257.4,19.7,13.3,18.3,59.0,70.5,112.5,107.0,92.7
00:01:21.387,270.2,16.4,13.3,56.6,59.5,70.4,112.0,104.9,92.7
00:01:21.620,283.2,15.8,14.7,52.9,60.7,69.3,112.9,106.2,93.2
00:01:21.854,296.0,16.4,14.4,52.7,61.7,69.6,118.7,105.0,92.8
00:01:22.088,309.0,15.8,15.4,52.2,82.1,70.3,112.2,98.6,68.5
00:01:22.320,321.7,14.7,15.0,51.7,87.2,69.9,111.9,96.3,67.5
